generation_project,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor
s4,s4,PV4,inside_lvliang,Solar,2025,77.19425922144487,0.0,0.0,64.46296567,1639866.5175873153,860580.5916945001,32.39161997926371,0.1366070949775
s4,s4,PV4,inside_lvliang,Solar,2030,66.22444857477338,0.0,0.0,64.46296567,1639866.5175873153,860580.5916945001,37.75716012883951,0.11719433060863435
s4,s4,PV4,inside_lvliang,Solar,2035,805.4689034017689,0.0,0.0,644.000000000001,16382647.406147994,8597400.000000013,31.013050039112347,0.14267945595166664
s5,s5,PV5,inside_lvliang,Solar,2020,281.94842246026224,0.0,0.0,191.9875282,4883950.280867221,2563033.50147,26.41257474454143,0.1675310017966667
s5,s5,PV5,inside_lvliang,Solar,2025,225.22246271739274,0.0,0.0,191.9875282,4883950.280867221,2563033.50147,33.06501355365088,0.1338249899641667
s5,s5,PV5,inside_lvliang,Solar,2030,196.1373349660898,0.0,0.0,191.9875282,4883950.280867221,2563033.50147,37.968211323074875,0.11654289082333334
s5,s5,PV5,inside_lvliang,Solar,2035,190.53822185703132,0.0,0.0,191.9875282,4883950.280867221,2563033.50147,39.083936596852475,0.11321595244166666
s6,s6,PV6,inside_lvliang,Solar,2020,0.013956892006708441,0.0,0.0,0.111278694,2830.8068441283126,1485.5705649,309.26494286504663,0.0143078781125
s6,s6,PV6,inside_lvliang,Solar,2025,0.034823660763683754,0.0,0.0,0.111278694,2830.8068441283126,1485.5705649,123.94955941937313,0.0356994016575
s6,s6,PV6,inside_lvliang,Solar,2030,0.047638037792691365,0.0,0.0,0.111278694,2830.8068441283126,1485.5705649,90.60779177790845,0.04883603297416666
s6,s6,PV6,inside_lvliang,Solar,2035,0.007613526306045779,0.0,0.0,0.111278694,2830.8068441283126,1485.5705649,566.935377316651,0.007804990275833334
s7,s7,PV7,inside_lvliang,Solar,2020,78.5730549431905,0.0,0.0,46.94585543,1194250.6159777748,626727.1699905,23.175601194135435,0.19093032667916665
s7,s7,PV7,inside_lvliang,Solar,2025,71.08129670468477,0.0,0.0,46.94585543,1194250.6159777748,626727.1699905,25.618240949285596,0.1727255636225
s7,s7,PV7,inside_lvliang,Solar,2030,73.62496377855477,0.0,0.0,46.94585543,1194250.6159777748,626727.1699905,24.733156968950293,0.1789066034933333
s7,s7,PV7,inside_lvliang,Solar,2035,58.172353494432535,0.0,0.0,46.94585543,1194250.6159777748,626727.1699905,31.303147914456545,0.1413571925441667
s8,s8,PV8,inside_lvliang,Solar,2020,84.05634849865861,0.0,0.0,92.49034205,2352851.960060824,1234746.0663675,42.68086932762224,0.10367467150250001
s8,s8,PV8,inside_lvliang,Solar,2025,91.6714055384182,0.0,0.0,92.49034205,2352851.960060824,1234746.0663675,39.13540984080158,0.11306704401416669
s8,s8,PV8,inside_lvliang,Solar,2030,116.26388108361286,0.0,0.0,92.49034205,2352851.960060824,1234746.0663675,30.857373700162746,0.14339927791583335
s8,s8,PV8,inside_lvliang,Solar,2035,74.64858272111772,0.0,0.0,92.49034205,2352851.960060824,1234746.0663675,48.05982773753868,0.09207118117750002
s9,s9,PV9,inside_lvliang,Solar,2020,34.12952089476299,0.0,0.0,20.31984787,516914.4456533801,271269.9690645,23.093919693400185,0.19160563324583332
s9,s9,PV9,inside_lvliang,Solar,2025,31.25385227450885,0.0,0.0,20.31984787,516914.4456533801,271269.9690645,25.218792480206865,0.17546141871999998
s9,s9,PV9,inside_lvliang,Solar,2030,24.207294532644415,0.0,0.0,20.31984787,516914.4456533801,271269.9690645,32.55978951530436,0.13590152678666667
s9,s9,PV9,inside_lvliang,Solar,2035,32.968590256987056,0.0,0.0,20.31984787,516914.4456533801,271269.9690645,23.907131259603663,0.18508808350666667
w1,w1,wind1,inside_lvliang,Wind,2020,2838.9114410459197,0.0,0.0,1639.9200000000046,83512898.84044291,44031852.00000012,44.92734397993501,0.19748209067784503
w1,w1,wind1,inside_lvliang,Wind,2025,2676.871822533775,0.0,0.0,1639.9200000000046,83512898.84044291,44031852.00000012,47.64693989707599,0.18621019181768564
w1,w1,wind1,inside_lvliang,Wind,2030,2728.687777516792,0.0,0.0,1639.9200000000046,83512898.84044291,44031852.00000012,46.74215639156545,0.18981464490930633
w1,w1,wind1,inside_lvliang,Wind,2035,2532.30241723617,0.0,0.0,1639.9200000000046,83512898.84044291,44031852.00000012,50.367108593470896,0.17615356659386208
w10,w10,wind10,inside_lvliang,Wind,2020,38.25165159381493,0.0,0.0,40.19400551,2046879.0649231821,1079209.0479434999,81.72426503466723,0.10856440023041665
w10,w10,wind10,inside_lvliang,Wind,2025,42.41717046619647,0.0,0.0,40.19400551,2046879.0649231821,1079209.0479434999,73.6986479415914,0.12038681937275002
w10,w10,wind10,inside_lvliang,Wind,2030,39.92557449485966,0.0,0.0,40.19400551,2046879.0649231821,1079209.0479434999,78.2978868161098,0.11331526530975
w10,w10,wind10,inside_lvliang,Wind,2035,37.039397845729006,0.0,0.0,40.19400551,2046879.0649231821,1079209.0479434999,84.39899930033958,0.10512382719358332
w11,w11,wind11,inside_lvliang,Wind,2020,15.494228454502299,0.0,0.0,16.56295377,843468.1464296664,444715.3087245,83.13956767430051,0.1067162852291667
w11,w11,wind11,inside_lvliang,Wind,2025,16.94252010068151,0.0,0.0,16.56295377,843468.1464296664,444715.3087245,76.03257647027078,0.116691374009
w11,w11,wind11,inside_lvliang,Wind,2030,18.335408932471307,0.0,0.0,16.56295377,843468.1464296664,444715.3087245,70.25659803381004,0.12628487666725
w11,w11,wind11,inside_lvliang,Wind,2035,17.733813457927607,0.0,0.0,16.56295377,843468.1464296664,444715.3087245,72.63995745812392,0.12214139611624998
w2,w2,wind2,inside_lvliang,Wind,2020,15.280034374582815,0.0,0.0,24.36040519,1240553.230855569,654076.8793515001,123.99383821797177,0.07155473163241667
w2,w2,wind2,inside_lvliang,Wind,2025,0.0,0.0,0.0,0.0,1240553.230855569,0.0,0.0,0.0
w2,w2,wind2,inside_lvliang,Wind,2030,0.0,0.0,0.0,0.0,1240553.230855569,0.0,0.0,0.0
w2,w2,wind2,inside_lvliang,Wind,2035,12.989198972895682,0.0,0.0,24.36040519,1240553.230855569,654076.8793515001,145.86196686651414,0.06082699972008334
w3,w3,wind3,inside_lvliang,Wind,2020,424.7717719256636,0.0,0.0,338.8355107,17255192.77076859,9097733.462295,62.04020129114285,0.14300962332672051
w3,w3,wind3,inside_lvliang,Wind,2025,410.93307377878176,0.0,0.0,338.8355107,17255192.77076859,9097733.462295,64.12948461590659,0.1383504930828584
w3,w3,wind3,inside_lvliang,Wind,2030,442.8852452896231,0.0,0.0,338.8355107,17255192.77076859,9097733.462295,59.5028317455692,0.14910795936062196
w3,w3,wind3,inside_lvliang,Wind,2035,4069.744284966372,0.0,0.0,3066.1600000000026,156144147.21974966,82326396.00000006,58.59595260091881,0.1514156767479728
w4,w4,wind4,inside_lvliang,Wind,2020,36.94572590632019,0.0,0.0,55.83753191,2843525.3877627077,1499237.7317835002,117.5443982494144,0.07548080512466666
w4,w4,wind4,inside_lvliang,Wind,2025,0.0,0.0,0.0,0.0,2843525.3877627077,0.0,0.0,0.0
w4,w4,wind4,inside_lvliang,Wind,2030,0.0,0.0,0.0,0.0,2843525.3877627077,0.0,0.0,0.0
w4,w4,wind4,inside_lvliang,Wind,2035,36.96348372333718,0.0,0.0,55.83753191,2843525.3877627077,1499237.7317835002,117.4879281414801,0.07551708467508333
w5,w5,wind5,inside_lvliang,Wind,2020,286.88882478103017,0.0,0.0,377.1685598,19207302.66133278,10126975.83063,102.24963804132965,0.08677141540759319
w5,w5,wind5,inside_lvliang,Wind,2025,334.9606497430527,0.0,0.0,377.1685598,19207302.66133278,10126975.83063,87.57529732064054,0.10131105561966666
w5,w5,wind5,inside_lvliang,Wind,2030,362.427807894926,0.0,0.0,377.1685598,19207302.66133278,10126975.83063,80.93826647117345,0.10961867858783692
w5,w5,wind5,inside_lvliang,Wind,2035,324.69969617776576,0.0,0.0,377.1685598,19207302.66133278,10126975.83063,90.3427962430335,0.09820756260291667
w6,w6,wind6,inside_lvliang,Wind,2020,105.89338489355788,0.0,0.0,88.8794533,4526184.687324228,2386413.3211049996,65.27884641120544,0.1359145619987132
w6,w6,wind6,inside_lvliang,Wind,2025,124.85546035330518,0.0,0.0,88.8794533,4526184.687324228,2386413.3211049996,55.36480334034696,0.16025245792383336
w6,w6,wind6,inside_lvliang,Wind,2030,134.24499810997025,0.0,0.0,88.8794533,4526184.687324228,2386413.3211049996,51.49240646393838,0.17230396532299996
w6,w6,wind6,inside_lvliang,Wind,2035,968.1872192490729,0.0,0.0,804.28,40957945.67990586,21594918.0,64.60823117291503,0.1373253168627175
w7,w7,wind7,inside_lvliang,Wind,2020,75.32131169982101,0.0,0.0,89.23307921,4544193.080934398,2395908.1767885,92.13994155308092,0.09629207125825001
w7,w7,wind7,inside_lvliang,Wind,2025,99.20949771481185,0.0,0.0,89.23307921,4544193.080934398,2395908.1767885,69.95400055015851,0.1268311425791667
w7,w7,wind7,inside_lvliang,Wind,2030,97.34111365586631,0.0,0.0,89.23307921,4544193.080934398,2395908.1767885,71.296711092278,0.12444256799275001
w7,w7,wind7,inside_lvliang,Wind,2035,85.67518744207337,0.0,0.0,89.23307921,4544193.080934398,2395908.1767885,81.00479806262733,0.10952864558591667
w8,w8,wind8,inside_lvliang,Wind,2020,146.742188554277,0.0,0.0,165.4704061,8426577.690202123,4442880.403785,87.70114594022813,0.10116567717150605
w8,w8,wind8,inside_lvliang,Wind,2025,126.69696781198445,0.0,0.0,165.4704061,8426577.690202123,4442880.403785,101.5766858215985,0.08734628173775
w8,w8,wind8,inside_lvliang,Wind,2030,0.0,0.0,0.0,0.0,8426577.690202123,0.0,0.0,0.0
w8,w8,wind8,inside_lvliang,Wind,2035,118.08959264980138,0.0,0.0,165.4704061,8426577.690202123,4442880.403785,108.98045971038218,0.08141226272433334
w9,w9,wind9,inside_lvliang,Wind,2020,170.33288999185618,0.0,0.0,154.388654,7862239.648040212,4145335.3599,70.49475300110454,0.12585824391244047
w9,w9,wind9,inside_lvliang,Wind,2025,175.62734116352334,0.0,0.0,154.388654,7862239.648040212,4145335.3599,68.36962245394459,0.1297702912391667
w9,w9,wind9,inside_lvliang,Wind,2030,182.2671375505691,0.0,0.0,154.388654,7862239.648040212,4145335.3599,65.87899041651856,0.13467640839158332
w9,w9,wind9,inside_lvliang,Wind,2035,421.7034175731726,0.0,0.0,460.8154086895589,23467017.055715144,12372893.723314656,84.98842856261882,0.10439475076566666
