generation_project,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor
G112778,G112778,coal14,inside_lvliang,Coal,2025,0.0,0.0,0.0,50.0,2093052.7077661282,530000.0,0.0,0.0
G112778,G112778,coal14,inside_lvliang,Coal,2030,0.0,0.0,0.0,50.0,2093052.7077661282,530000.0,0.0,0.0
G112778,G112778,coal14,inside_lvliang,Coal,2035,0.0,0.0,0.0,50.0,2093052.7077661282,530000.0,0.0,0.0
G112779,G112779,coal15,inside_lvliang,Coal,2020,0.0,0.0,0.0,50.0,2093052.7077661282,530000.0,0.0,0.0
G112779,G112779,coal15,inside_lvliang,Coal,2025,0.0,0.0,0.0,50.0,2093052.7077661282,530000.0,0.0,0.0
G112779,G112779,coal15,inside_lvliang,Coal,2030,0.0,0.0,0.0,50.0,2093052.7077661282,530000.0,0.0,0.0
G112779,G112779,coal15,inside_lvliang,Coal,2035,0.0,0.0,0.0,50.0,2093052.7077661282,530000.0,0.0,0.0
G114088,G114088,coal11,inside_lvliang,Coal,2020,958.0887359999999,437846.5523519999,1090581.8692127038,135.0,5651242.310968546,1431000.0,7.849052578069916,0.8096
G114088,G114088,coal11,inside_lvliang,Coal,2025,0.0,0.0,0.0,135.0,5651242.310968546,1431000.0,0.0,0.0
G114088,G114088,coal11,inside_lvliang,Coal,2030,25.155504089182486,11496.065368756395,28634.233594171437,135.0,5651242.310968546,1431000.0,281.99547706093443,0.021256795268911437
G114088,G114088,coal11,inside_lvliang,Coal,2035,0.0,0.0,0.0,135.0,5651242.310968546,1431000.0,0.0,0.0
G114089,G114089,coal12,inside_lvliang,Coal,2020,769.3627278514584,351598.76662811654,953155.0205451653,135.0,5651242.310968546,1431000.0,9.662335863808469,0.6501235648266099
G114089,G114089,coal12,inside_lvliang,Coal,2025,0.0,0.0,0.0,135.0,5651242.310968546,1431000.0,0.0,0.0
G114089,G114089,coal12,inside_lvliang,Coal,2030,0.0,0.0,0.0,135.0,5651242.310968546,1431000.0,0.0,0.0
G114089,G114089,coal12,inside_lvliang,Coal,2035,0.0,0.0,0.0,135.0,5651242.310968546,1431000.0,0.0,0.0
G114090,G114090,coal13,inside_lvliang,Coal,2020,0.0,0.0,0.0,135.0,5651242.310968546,1431000.0,0.0,0.0
G114090,G114090,coal13,inside_lvliang,Coal,2025,0.0,0.0,0.0,135.0,5651242.310968546,1431000.0,0.0,0.0
G114090,G114090,coal13,inside_lvliang,Coal,2030,0.0,0.0,0.0,135.0,5651242.310968546,1431000.0,0.0,0.0
G114090,G114090,coal13,inside_lvliang,Coal,2035,0.0,0.0,0.0,135.0,5651242.310968546,1431000.0,0.0,0.0
outside_coal,outside_coal,outside,outside_lvliang,Coal,2020,0.0,0.0,0.0,10000.0,418610541.55322564,106000000.0,0.0,0.0
outside_coal,outside_coal,outside,outside_lvliang,Coal,2025,0.0,0.0,0.0,10000.0,418610541.55322564,106000000.0,0.0,0.0
outside_coal,outside_coal,outside,outside_lvliang,Coal,2030,0.0,0.0,0.0,10000.0,418610541.55322564,106000000.0,0.0,0.0
outside_coal,outside_coal,outside,outside_lvliang,Coal,2035,0.0,0.0,0.0,10000.0,418610541.55322564,106000000.0,0.0,0.0
s1,s1,PV1,inside_lvliang,Solar,2020,328.66347418604676,0.0,0.0,194.7902658,4955248.824147893,2600450.04843,22.98916510661855,0.19247872145249997
s1,s1,PV1,inside_lvliang,Solar,2025,304.7137744159181,0.0,0.0,194.7902658,4955248.824147893,2600450.04843,24.79605290919591,0.1784528014675
s1,s1,PV1,inside_lvliang,Solar,2030,239.17577587085717,0.0,0.0,194.7902658,4955248.824147893,2600450.04843,31.59056909115072,0.14007107925833132
s1,s1,PV1,inside_lvliang,Solar,2035,296.95642846749945,0.0,0.0,194.7902658,4955248.824147893,2600450.04843,25.443796288804133,0.1739097836170554
s10,s10,PV10,inside_lvliang,Solar,2020,77.04206996077048,0.0,0.0,86.18418237,2192430.2356441985,1150558.8346395001,43.39173482729548,0.10197622023166668
s10,s10,PV10,inside_lvliang,Solar,2025,49.32677382455924,0.0,0.0,86.18418237,2192430.2356441985,1150558.8346395001,67.7723031750206,0.06529105401000002
s10,s10,PV10,inside_lvliang,Solar,2030,61.42773614001128,0.0,0.0,86.18418237,2192430.2356441985,1150558.8346395001,54.421492315199046,0.08130841178250002
s10,s10,PV10,inside_lvliang,Solar,2035,127.65575645204406,0.0,0.0,86.18418237,2192430.2356441985,1150558.8346395001,26.187530928458727,0.16897068757916667
s11,s11,PV11,inside_lvliang,Solar,2020,0.08684688261648066,0.0,0.0,0.112159554,2853.214947845983,1497.3300459,50.09442898437892,0.08833168072166667
s11,s11,PV11,inside_lvliang,Solar,2025,0.04713050976509324,0.0,0.0,0.112159554,2853.214947845983,1497.3300459,92.30846463214307,0.047936287583333334
s11,s11,PV11,inside_lvliang,Solar,2030,0.07484733252420586,0.0,0.0,0.112159554,2853.214947845983,1497.3300459,58.12558506796489,0.07612697750583332
s11,s11,PV11,inside_lvliang,Solar,2035,0.10993834529772742,0.0,0.0,0.112159554,2853.214947845983,1497.3300459,39.57258936328483,0.11181793201250002
s2,s2,PV2,inside_lvliang,Solar,2020,0.05340644003856597,0.0,0.0,0.11098841,2823.422340371098,1481.6952735,80.61045841591908,0.05489269251083334
s2,s2,PV2,inside_lvliang,Solar,2025,0.11767561271184729,0.0,0.0,0.11098841,2823.422340371098,1481.6952735,36.584620336016904,0.12095041758916668
s2,s2,PV2,inside_lvliang,Solar,2030,0.11596274870030514,0.0,0.0,0.11098841,2823.422340371098,1481.6952735,37.12500490133492,0.11918988613583335
s2,s2,PV2,inside_lvliang,Solar,2035,0.06086738466964366,0.0,0.0,0.11098841,2823.422340371098,1481.6952735,70.72946598965974,0.06256126842
s3,s3,PV3,inside_lvliang,Solar,2020,390.9167670008406,0.0,0.0,348.9408359,8876668.758006582,4658360.159265,34.62381268809194,0.12780005329985555
s3,s3,PV3,inside_lvliang,Solar,2025,270.0994771344332,0.0,0.0,348.9408359,8876668.758006582,4658360.159265,50.1112740419522,0.0883019877578427
s3,s3,PV3,inside_lvliang,Solar,2030,213.48308439567234,0.0,0.0,348.9408359,8876668.758006582,4658360.159265,63.40094324375407,0.06979273305083335
s3,s3,PV3,inside_lvliang,Solar,2035,137.93770591879533,0.0,0.0,348.9408359,8876668.758006582,4658360.159265,98.12421358696314,0.045095139570833345
s4,s4,PV4,inside_lvliang,Solar,2020,39.06797144721134,0.0,0.0,64.46296567,1639866.5175873153,860580.5916945001,64.00248123095976,0.06913677441683162
s4,s4,PV4,inside_lvliang,Solar,2025,76.59425995039862,0.0,0.0,64.46296567,1639866.5175873153,860580.5916945001,32.645358945971545,0.13554530413666666
s4,s4,PV4,inside_lvliang,Solar,2030,48.45342253133361,0.0,0.0,64.46296567,1639866.5175873153,860580.5916945001,51.60517005098741,0.08574577125916667
s4,s4,PV4,inside_lvliang,Solar,2035,27.634586969101385,0.0,0.0,64.46296567,1639866.5175873153,860580.5916945001,90.48252148937853,0.048903644970833327
s5,s5,PV5,inside_lvliang,Solar,2020,195.43346325141297,0.0,0.0,191.9875282,4883950.280867221,2563033.50147,38.104957351941,0.11612465711779534
s5,s5,PV5,inside_lvliang,Solar,2025,171.00660920782872,0.0,0.0,191.9875282,4883950.280867221,2563033.50147,43.54792961999914,0.10161045876565031
s5,s5,PV5,inside_lvliang,Solar,2030,293.30038471690494,0.0,0.0,191.9875282,4883950.280867221,2563033.50147,25.390296673238556,0.17427622701416667
s5,s5,PV5,inside_lvliang,Solar,2035,147.85790093736475,0.0,0.0,191.9875282,4883950.280867221,2563033.50147,50.36581565899475,0.08785572216166668
s6,s6,PV6,inside_lvliang,Solar,2020,0.10451089719132804,0.0,0.0,0.111278694,2830.8068441283126,1485.5705649,41.30074016230406,0.1071391236475
s6,s6,PV6,inside_lvliang,Solar,2025,0.0779194534865664,0.0,0.0,0.111278694,2830.8068441283126,1485.5705649,55.395375812953716,0.07987896177333333
s6,s6,PV6,inside_lvliang,Solar,2030,0.0972322869276869,0.0,0.0,0.111278694,2830.8068441283126,1485.5705649,44.392429155126905,0.09967747183916668
s6,s6,PV6,inside_lvliang,Solar,2035,0.055822737443222456,0.0,0.0,0.111278694,2830.8068441283126,1485.5705649,77.32292622551013,0.057226560387500014
s7,s7,PV7,inside_lvliang,Solar,2020,27.97402971255535,0.0,0.0,46.94585543,1194250.6159777748,626727.1699905,65.09529748411545,0.0679761100725
s7,s7,PV7,inside_lvliang,Solar,2025,30.84979592113868,0.0,0.0,46.94585543,1194250.6159777748,626727.1699905,59.027223085145835,0.07496414155549007
s7,s7,PV7,inside_lvliang,Solar,2030,28.953280740259785,0.0,0.0,46.94585543,1194250.6159777748,626727.1699905,62.89365969626335,0.07035566269083333
s7,s7,PV7,inside_lvliang,Solar,2035,20.249134050874673,0.0,0.0,46.94585543,1194250.6159777748,626727.1699905,89.92867454939964,0.049204829595833346
s8,s8,PV8,inside_lvliang,Solar,2020,60.568562406373424,0.0,0.0,92.49034205,2352851.960060824,1234746.0663675,59.232015486152825,0.0747049559375
s8,s8,PV8,inside_lvliang,Solar,2025,70.6974199891,0.0,0.0,92.49034205,2352851.960060824,1234746.0663675,50.745812605063286,0.08719783721703288
s8,s8,PV8,inside_lvliang,Solar,2030,92.50255603964186,0.0,0.0,92.49034205,2352851.960060824,1234746.0663675,38.7837718223793,0.11409218080303013
s8,s8,PV8,inside_lvliang,Solar,2035,65.59812303109094,0.0,0.0,92.49034205,2352851.960060824,1234746.0663675,54.690559129686434,0.08090839035837324
s9,s9,PV9,inside_lvliang,Solar,2020,18.01011459796365,0.0,0.0,20.31984787,516914.4456533801,271269.9690645,43.76343140020873,0.10111010415333332
s9,s9,PV9,inside_lvliang,Solar,2025,18.293844632200766,0.0,0.0,20.31984787,516914.4456533801,271269.9690645,43.08467851150984,0.10270298537333332
s9,s9,PV9,inside_lvliang,Solar,2030,9.947208784106651,0.0,0.0,20.31984787,516914.4456533801,271269.9690645,79.23674186644371,0.05584435960833333
s9,s9,PV9,inside_lvliang,Solar,2035,13.780538858322767,0.0,0.0,20.31984787,516914.4456533801,271269.9690645,57.19547129623712,0.07736495576833334
w1,w1,wind1,inside_lvliang,Wind,2020,172.81189174870246,0.0,0.0,181.2244406,9228851.636203969,4865876.23011,81.56109931838527,0.10878158695637245
w1,w1,wind1,inside_lvliang,Wind,2025,332.1800900686179,0.0,0.0,181.2244406,9228851.636203969,4865876.23011,42.43098333618503,0.209100641092
w1,w1,wind1,inside_lvliang,Wind,2030,261.1396007164457,0.0,0.0,181.2244406,9228851.636203969,4865876.23011,53.97391980245272,0.1643820913921667
w1,w1,wind1,inside_lvliang,Wind,2035,208.30990498735085,0.0,0.0,181.2244406,9228851.636203969,4865876.23011,67.66230279433827,0.13112686756653905
w10,w10,wind10,inside_lvliang,Wind,2020,23.04261372471627,0.0,0.0,40.19400551,2046879.0649231821,1079209.0479434999,135.66551738501508,0.06539868043683335
w10,w10,wind10,inside_lvliang,Wind,2025,23.06361554484977,0.0,0.0,40.19400551,2046879.0649231821,1079209.0479434999,135.54197982478746,0.06545828701358333
w10,w10,wind10,inside_lvliang,Wind,2030,22.101698946230137,0.0,0.0,40.19400551,2046879.0649231821,1079209.0479434999,141.44107746974336,0.06272821146783333
w10,w10,wind10,inside_lvliang,Wind,2035,18.300408172920527,0.0,0.0,40.19400551,2046879.0649231821,1079209.0479434999,170.8206769667802,0.051939530830250005
w11,w11,wind11,inside_lvliang,Wind,2020,16.50029686724845,0.0,0.0,16.56295377,843468.1464296664,444715.3087245,78.07031991715799,0.11364556757516668
w11,w11,wind11,inside_lvliang,Wind,2025,18.85810093824749,0.0,0.0,16.56295377,843468.1464296664,444715.3087245,68.30928837280258,0.12988491066308333
w11,w11,wind11,inside_lvliang,Wind,2030,16.103404639528883,0.0,0.0,16.56295377,843468.1464296664,444715.3087245,79.994478434211,0.1109119778192822
w11,w11,wind11,inside_lvliang,Wind,2035,12.385117681637253,0.0,0.0,16.56295377,843468.1464296664,444715.3087245,104.01059467235316,0.08530232757258333
w2,w2,wind2,inside_lvliang,Wind,2020,8.986983088259365,0.0,0.0,24.36040519,1240553.230855569,654076.8793515001,210.81936970396913,0.04208505997441666
w2,w2,wind2,inside_lvliang,Wind,2025,9.027213601413376,0.0,0.0,24.36040519,1240553.230855569,654076.8793515001,209.8798360006049,0.042273455072333335
w2,w2,wind2,inside_lvliang,Wind,2030,8.59219714533868,0.0,0.0,24.36040519,1240553.230855569,654076.8793515001,220.50589367993237,0.04023632053408334
w2,w2,wind2,inside_lvliang,Wind,2035,9.816980909850646,0.0,0.0,24.36040519,1240553.230855569,654076.8793515001,192.99519145503706,0.045971849095666664
w3,w3,wind3,inside_lvliang,Wind,2020,291.4964057592001,0.0,0.0,338.8355107,17255192.77076859,9097733.462295,90.40566440065562,0.09813926900022776
w3,w3,wind3,inside_lvliang,Wind,2025,185.23262491754795,0.0,0.0,338.8355107,17255192.77076859,9097733.462295,142.26935586964765,0.062363013900825034
w3,w3,wind3,inside_lvliang,Wind,2030,181.53054778420397,0.0,0.0,338.8355107,17255192.77076859,9097733.462295,145.17075255229696,0.061116620681318345
w3,w3,wind3,inside_lvliang,Wind,2035,289.9995610187706,0.0,0.0,338.8355107,17255192.77076859,9097733.462295,90.87229698033187,0.09763532025255797
w4,w4,wind4,inside_lvliang,Wind,2020,26.47672326906437,0.0,0.0,55.83753191,2843525.3877627077,1499237.7317835002,164.02192504766364,0.0540924380395
w4,w4,wind4,inside_lvliang,Wind,2025,20.91626364831154,0.0,0.0,55.83753191,2843525.3877627077,1499237.7317835002,207.62614167453265,0.04273231562366667
w4,w4,wind4,inside_lvliang,Wind,2030,19.976011445150746,0.0,0.0,55.83753191,2843525.3877627077,1499237.7317835002,217.39891026145912,0.040811362886270935
w4,w4,wind4,inside_lvliang,Wind,2035,16.533777226806258,0.0,0.0,55.83753191,2843525.3877627077,1499237.7317835002,262.66007216459127,0.033778814361250006
w5,w5,wind5,inside_lvliang,Wind,2020,180.30946868556262,0.0,0.0,377.1685598,19207302.66133278,10126975.83063,162.68850829524723,0.05453578688950001
w5,w5,wind5,inside_lvliang,Wind,2025,252.73786569636218,0.0,0.0,377.1685598,19207302.66133278,10126975.83063,116.06602125541731,0.07644223280675393
w5,w5,wind5,inside_lvliang,Wind,2030,231.663378092597,0.0,0.0,377.1685598,19207302.66133278,10126975.83063,126.6245823292697,0.07006811516810339
w5,w5,wind5,inside_lvliang,Wind,2035,207.55269407209255,0.0,0.0,377.1685598,19207302.66133278,10126975.83063,141.33412540419081,0.0627756799172663
w6,w6,wind6,inside_lvliang,Wind,2020,63.43514506395733,0.0,0.0,88.8794533,4526184.687324228,2386413.3211049996,108.97110744303849,0.08141924979883335
w6,w6,wind6,inside_lvliang,Wind,2025,128.45469491121872,0.0,0.0,88.8794533,4526184.687324228,2386413.3211049996,53.81350999437473,0.16487208915916668
w6,w6,wind6,inside_lvliang,Wind,2030,97.40110808896974,0.0,0.0,88.8794533,4526184.687324228,2386413.3211049996,70.97042471133909,0.12501469244191665
w6,w6,wind6,inside_lvliang,Wind,2035,87.97153490982946,0.0,0.0,88.8794533,4526184.687324228,2386413.3211049996,78.57766737291351,0.11291179942583335
w7,w7,wind7,inside_lvliang,Wind,2020,60.33606662909885,0.0,0.0,89.23307921,4544193.080934398,2395908.1767885,115.02409164961755,0.07713467405408334
w7,w7,wind7,inside_lvliang,Wind,2025,45.05527994091736,0.0,0.0,89.23307921,4544193.080934398,2395908.1767885,154.0352488503835,0.057599451320249996
w7,w7,wind7,inside_lvliang,Wind,2030,36.49829714081079,0.0,0.0,89.23307921,4544193.080934398,2395908.1767885,190.14863161828941,0.04666005609533334
w7,w7,wind7,inside_lvliang,Wind,2035,67.74471759087496,0.0,0.0,89.23307921,4544193.080934398,2395908.1767885,102.44490647426822,0.08660602194008332
w8,w8,wind8,inside_lvliang,Wind,2020,75.28720835790836,0.0,0.0,165.4704061,8426577.690202123,4442880.403785,170.9381762809815,0.051903828687023326
w8,w8,wind8,inside_lvliang,Wind,2025,93.16767818882019,0.0,0.0,165.4704061,8426577.690202123,4442880.403785,138.13221864244562,0.0642308210565
w8,w8,wind8,inside_lvliang,Wind,2030,94.48596854151444,0.0,0.0,165.4704061,8426577.690202123,4442880.403785,136.2049655905538,0.06513966491083333
w8,w8,wind8,inside_lvliang,Wind,2035,112.40475901737582,0.0,0.0,165.4704061,8426577.690202123,4442880.403785,114.49211053419658,0.077493075954
w9,w9,wind9,inside_lvliang,Wind,2020,149.0297340778164,0.0,0.0,154.388654,7862239.648040212,4145335.3599,80.5716730439203,0.11011743311975002
w9,w9,wind9,inside_lvliang,Wind,2025,124.2159260823641,0.0,0.0,154.388654,7862239.648040212,4145335.3599,96.66695235181297,0.09178261651893137
w9,w9,wind9,inside_lvliang,Wind,2030,98.95316021312291,0.0,0.0,154.388654,7862239.648040212,4145335.3599,121.3460487980231,0.07311606686533333
w9,w9,wind9,inside_lvliang,Wind,2035,118.40074530349195,0.0,0.0,154.388654,7862239.648040212,4145335.3599,101.41469107446639,0.08748580431256757
