period,timepoint_label,G106344,G106345,G106346,G106347,G106348,G106349,G106470,G106471,G109041,G109042,G111092,G111093,G112778,G112779,G114088,G114089,G114090,outside_coal,s1,s10,s11,s2,s3,s4,s5,s6,s7,s8,s9,w1,w10,w11,w2,w3,w4,w5,w6,w7,w8,w9
2030,20300109,0.0,0.0,485.7600000000001,485.76,242.88000000000002,242.88,283.36,283.36,242.88,242.88,184.46227467711404,216.36549586273023,0.0,0.0,2.869667361303044,0.0,0.0,0.0,48.47881479595981,22.41655631940735,0.02903270290219456,0.028176392770806993,87.83639433974622,0.0,49.068387253002555,0.027948329483757337,0.0,24.294399964410488,0.0,39.70212399834683,0.0,2.2367647048300014,0.0,0.0,4.976767968546817,47.384225289396035,18.704902436893487,0.0,0.0,24.678886179234134
2030,20300110,0.0,0.0,485.7600000000001,485.76,242.88000000000002,242.88,283.36,283.36,242.88,242.88,184.46227467711404,216.36549586273023,0.0,0.0,2.869667361303044,0.0,0.0,0.0,68.24611275645397,0.0,0.04071800190538644,0.03962120274698666,0.0,0.0,68.70877853742043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5074623958995095,0.0,2.319089843481379,54.73534216607056,0.0,15.4138664603145,23.256178004795345,0.0
2030,20300111,0.0,0.0,485.7600000000001,485.76,242.88000000000002,242.88,283.36,283.36,242.88,242.88,184.46227467711404,216.36549586273023,0.0,0.0,2.869667361303044,0.0,0.0,0.0,81.57964641895735,0.0,0.0,0.0,0.0,27.46763130234058,82.39436641358772,0.04678783647424573,19.96832270527139,17.39269403946514,8.788699683061141,45.70585844114312,0.0,0.0,0.0,0.0,0.0,57.74064052839638,0.0,0.0,0.0,0.0
2030,20300112,0.0,0.0,485.7600000000001,485.76,242.88000000000002,242.88,283.36,283.36,242.88,242.88,184.46227467711404,216.36549586273023,0.0,0.0,2.869667361303044,0.0,0.0,0.0,94.91317989056628,43.08039656199168,0.0,0.05496298802120189,0.0,31.922947719778662,96.0799544779028,0.0,0.0,0.0,0.0,47.528881138852306,0.0,2.808104382614122,0.0,0.0,0.0,0.0,24.932465946734773,0.0,25.24049018066838,0.0
2030,20300113,0.0,0.0,485.7600000000001,485.76,242.88000000000002,242.88,283.36,283.36,242.88,242.88,184.46227467711404,216.36549586273023,0.0,0.0,2.869667361303044,0.0,0.0,0.0,38.14531778945411,0.0,0.0,0.06263388071269384,199.4346590513296,0.0,109.76554235407009,0.06179381407343322,0.0,53.29088999641098,0.0,49.3519038365615,0.0,2.9404908128826084,0.0,0.0,0.0,0.0,26.50377832154079,0.0,26.23264610412732,32.73550600706296
2030,20300114,0.0,0.0,485.7600000000001,485.76,242.88000000000002,242.88,283.36,283.36,242.88,242.88,184.46227467711404,216.36549586273023,0.0,0.0,2.869667361303044,0.0,0.0,0.0,0.0,43.628406261180956,0.0,0.0,0.0,0.0,98.83265204378851,0.05529508487887191,23.83095869466698,0.0,0.0,47.16347682664073,6.4723299151519145,2.7928043698038905,0.0,0.0,0.0,0.0,24.51178795771284,0.0,0.0,0.0
2030,20300115,0.0,0.0,485.7600000000001,485.76,242.88000000000002,242.88,283.36,283.36,242.88,242.88,184.46227467711404,216.36549586273023,0.0,0.0,2.869667361303044,0.0,0.0,0.0,86.29338710565962,0.0,0.04924223447347829,0.0,0.0,29.08392881061041,87.89976192165472,0.0,0.0,42.26326880754997,0.0,0.0,0.0,1.888822663093606,0.0,0.0,0.0,0.0,22.519797593884892,0.0,23.33980005310566,0.0
2030,20300116,0.0,0.0,485.7600000000001,485.76,242.88000000000002,242.88,283.36,283.36,242.88,242.88,184.46227467711404,216.36549586273023,0.0,0.0,2.869667361303044,0.0,0.0,0.0,75.31672407284906,0.0,0.0,0.043795466838151845,0.0,0.0,76.9668717995209,0.0,0.0,36.74945812247893,7.807849316348916,0.0,0.0,2.4974315001100305,2.4079670409730647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,20300117,0.0,0.0,485.7600000000001,485.76,242.88000000000002,242.88,283.36,283.36,242.88,242.88,184.46227467711404,216.36549586273023,0.0,0.0,2.869667361303044,0.0,0.0,0.0,55.009576196317234,24.01965467684722,0.030853054718021595,0.03193250952342094,101.6586619290038,18.5466596482032,56.13564807497817,0.030808284091699577,13.348467944812072,26.74585925700581,5.663170613234995,39.873119495059136,5.260887007446764,2.3164239974160425,2.103234040561341,0.0,5.066186503050868,47.212524921604285,18.3311692207595,0.0,19.01011829268612,26.08079733233532
2030,20300118,0.0,0.0,485.7600000000001,485.76,242.88000000000002,242.88,283.36,283.36,242.88,242.88,184.46227467711404,216.36549586273023,0.0,0.0,2.869667361303044,0.0,0.0,0.0,34.70242831978542,14.923258879962702,0.019151547118204437,0.0200695520999214,63.88762325847707,11.656558085925454,0.0,0.019318942020809242,8.347673761407375,16.7422603915327,0.0,36.95961636345617,4.782913385843675,2.1354164947220546,1.7985010643638604,56.022669560093895,4.34748915026055,41.45676387011121,16.134531299808234,11.205026955069414,16.1268596400162,24.098778651684984
2030,20300119,0.0,0.0,485.7600000000001,485.76,242.88000000000002,242.88,283.36,283.36,242.88,242.88,184.46227467711404,216.36549586273023,0.0,0.0,2.869667361303044,0.0,0.0,0.0,14.395280443253599,5.826863083078183,0.007450039628303651,0.00820659478519049,26.116584587950364,4.7664565868214135,14.473200814040458,0.007829599949918905,3.346879578002677,6.738661526059584,1.373813246834053,34.0461134119903,4.304939804193426,1.9544089920280672,1.493768063952137,50.4223193134183,3.6287917974702335,35.70100319352368,13.937893378856966,9.4576422871503,13.243601151823867,22.11675997103465
2030,20300120,0.0,0.0,485.7600000000001,485.76,242.88000000000002,242.88,283.36,283.36,242.88,242.88,184.46227467711404,216.36549586273023,0.0,0.0,2.869667361303044,0.0,0.0,0.0,9.596853628835733,3.8845754168722886,0.004966693085535766,0.0,17.411056391966905,3.177637745605512,9.648800542693643,0.005219733263594897,0.0,4.492441047586568,0.0,36.35154648978242,4.32547061056023,1.9782145821316568,0.0,54.37756348603429,3.8261630960593926,4.7096444400728785,14.406765002318991,0.0,0.0,22.229685834583563
2030,20300121,0.0,0.0,485.7600000000001,485.76,242.88000000000002,242.88,283.36,283.36,242.88,242.88,184.46227467711404,216.36549586273023,0.0,0.0,2.869667361303044,0.0,0.0,0.0,4.798426814417867,1.9422876662058948,0.002483346542767883,0.0027355315588072837,8.705528195983453,0.0,4.824400271346821,0.0026098666863240082,1.1156265260008924,2.246220478473016,0.45793774230686735,38.65697956757453,4.3460014568798755,2.002020172235246,1.6531559197022998,58.33280765865028,4.023534450151059,39.91407402656368,14.87563662578102,10.645271325348917,13.268248282213406,22.342611851594796
2030,20300122,0.0,0.0,485.7600000000001,485.76,242.88000000000002,242.88,283.36,283.36,242.88,242.88,184.46227467711404,216.36549586273023,0.0,0.0,2.869667361303044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.96241264536664,4.36653226324668,2.0258257623388354,1.7328498354702595,12.716478190956423,0.0,42.020609817989225,15.344508249243045,11.239085800099383,13.280571929646973,0.0
2030,20300123,0.0,0.0,485.7600000000001,485.76,242.88000000000002,242.88,283.36,283.36,242.88,242.88,184.46227467711404,216.36549586273023,0.0,0.0,2.869667361303044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.18873085217057,4.250001091359742,2.0025366675430045,1.6287435317949441,0.0,3.974554598022082,41.86607600035506,14.995247189060304,11.012387300607415,0.0,21.91191969122618
2035,20350100,0.0,0.0,485.7600000000001,485.76,242.88000000000002,242.88000000000005,283.36,283.36,242.88000000000002,242.88,184.46227467711404,216.36549586273023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.329962837259735,0.0,1.8056860351285582,0.0,60.664199005214975,3.6547139657205947,41.48535716647972,14.903996278540323,0.0,13.26088478527038,6.434073488227796
2035,20350101,0.0,0.0,485.7600000000001,485.76,242.88000000000002,242.88000000000005,283.36,283.36,242.88000000000002,242.88,184.46227467711404,216.36549586273023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.21170950014984,3.8644702345074706,1.784021648334963,1.3836779608204943,0.0,3.3981986964495987,41.92792079453146,14.603182317978277,10.660312944140957,13.691011265651627,20.252032236222362
2035,20350102,0.0,0.0,485.7600000000001,485.76,242.88000000000002,242.88000000000005,283.36,283.36,242.88000000000002,242.88,184.46227467711404,216.36549586273023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.22678408581999,3.682369857538031,1.7633360046738085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2035,20350103,0.0,0.0,485.7600000000001,485.76,242.88000000000002,242.88000000000005,283.36,283.36,242.88000000000002,242.88,184.46227467711404,216.36549586273023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.24185867149014,3.5002694805685906,1.7426503774762299,1.3323384874667898,55.701427001046376,3.2648088005203446,38.62831632800161,0.0,10.095239711065052,0.0,18.554619713837546
2035,20350104,0.0,0.0,485.7600000000001,485.76,242.88000000000002,242.88000000000005,283.36,283.36,242.88000000000002,242.88,184.46227467711404,216.36549586273023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.256933077023206,0.0,1.7219647338150754,1.3066687507899375,0.0,0.0,36.978514094736695,12.90441697814413,9.812703094527098,0.0,0.0
2035,20350105,0.0,0.0,485.7600000000001,485.76,242.88000000000002,242.88000000000005,283.36,283.36,242.88000000000002,242.88,184.46227467711404,216.36549586273023,0.0,0.0,0.0,0.0,0.0,0.0,3.231833671271095,1.5038792311704845,0.001971656855455473,0.0018875564347991987,5.926251376916842,1.0963080348357845,3.387595656346184,0.0018556964206003738,0.8150706050642561,0.0,0.35457315196244177,33.53602983112251,0.0,1.7010449616389511,1.2573007526531736,0.0,3.073318769553109,35.56784724007273,0.0,9.53240999712565,13.739104182159638,0.0
2035,20350106,0.0,0.0,485.7600000000001,485.76,242.88000000000002,242.88000000000005,283.36,283.36,242.88000000000002,242.88,184.46227467711404,216.36549586273023,0.0,0.0,0.0,0.0,0.0,0.0,6.463667533436651,3.007758462340969,0.003943313710910946,0.0,0.0,2.192616132845276,0.0,0.0037113928412007475,1.6301412561354505,0.0,0.7091463039248835,0.0,3.4017414585795773,1.680125205926403,1.207932730302167,0.0,2.948523658799247,34.157180385408765,0.0,9.252116899724202,0.0,17.859691216524165
2035,20350107,0.0,0.0,485.7600000000001,485.76,242.88000000000002,242.88000000000005,283.36,283.36,242.88000000000002,242.88,184.46227467711404,216.36549586273023,0.0,0.0,0.0,0.0,0.0,0.0,9.695501204707748,4.511637777971953,0.005914970566366418,0.0,17.778754472712546,0.0,10.162786969038551,0.00556708926180112,0.0,0.0,1.0637194758007764,31.333440263632497,0.0,0.0,1.1585647321654033,47.634244325011814,2.823728603547892,0.0,0.0,0.0,14.211097280119313,17.93657998336694
2035,20350108,0.0,0.0,485.7600000000001,485.76,242.88000000000002,242.88000000000005,283.36,283.36,242.88000000000002,242.88,184.46227467711404,216.36549586273023,0.0,0.0,0.0,0.0,0.0,0.0,30.114281489208164,13.714451438352983,0.01789537357030773,0.0,0.0,0.0,30.19944945828003,0.01713443637519457,0.0,15.07209921782141,3.233488549574498,0.0,0.0,1.9354286949646284,1.5687359164611512,55.766706397940645,0.0,0.0,15.894695813937725,11.149611482472132,17.306444842595674,0.0
2035,20350109,0.0,0.0,485.7600000000001,485.76,242.88000000000002,242.88000000000005,283.36,283.36,242.88000000000002,242.88,184.46227467711404,216.36549586273023,0.0,0.0,0.0,0.0,0.0,0.0,50.50637320097724,22.90490117970751,0.02985957841967825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.400342553009477,0.0,4.871560151220087,2.2103683076181406,0.0,63.766482769308354,0.0,47.44701072159348,19.067239349633336,0.0,20.369170085605823,24.27440308154127
2035,20350110,0.0,0.0,485.7600000000001,485.76,242.88000000000002,242.88000000000005,283.36,283.36,242.88000000000002,242.88,184.46227467711404,216.36549586273023,0.0,0.0,0.0,0.0,0.0,0.0,70.74052227224213,32.037168110544,0.04174848924145221,0.04015522284240842,125.85764149027811,0.0,70.07763489956226,0.0,0.0,0.0,7.553478658033587,0.0,0.0,0.0,2.3760055238862354,0.0,0.0,0.0,22.178005761201124,0.0,23.366806778910437,0.0
2035,20350111,0.0,0.0,485.7600000000001,485.76,242.88000000000002,242.88000000000005,283.36,283.36,242.88000000000002,242.88,184.46227467711404,216.36549586273023,0.0,0.0,0.0,0.0,0.0,0.0,29.862196952704153,38.13115914272009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.40712363223336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.63463790780426,0.0,24.458412593033188,0.0
2035,20350112,0.0,0.0,485.7600000000001,485.76,242.88000000000002,242.88000000000005,283.36,283.36,242.88000000000002,242.88,184.46227467711404,216.36549586273023,0.0,0.0,0.0,0.0,0.0,0.0,98.78563532730334,44.22515025935665,0.05655636109011864,0.0,0.0,0.0,0.0,0.05608307393483531,23.79787873986819,9.408039690433952,10.427067944324206,0.0,0.0,0.0,2.767287710119137,77.42486140013277,6.6445037937675835,0.0,0.0,17.125047750678835,0.0,31.079142814285607
2035,20350113,0.0,0.0,485.7600000000001,485.76,242.88000000000002,242.88000000000005,283.36,283.36,242.88000000000002,242.88,184.46227467711404,216.36549586273023,0.0,0.0,0.0,0.0,0.0,0.0,112.80819166393948,50.31914129153274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.499834239235156,0.0,0.0,0.0,2.9589474529827084,0.0,80.35383805022768,0.0,61.82659251203197,0.0,17.981434945382844,26.6416242212787,0.0
2035,20350114,0.0,0.0,485.7600000000001,485.76,242.88000000000002,242.88000000000005,283.36,283.36,242.88000000000002,242.88,184.46227467711404,216.36549586273023,0.0,0.0,0.0,0.0,0.0,0.0,101.95644996606964,45.15990399097323,0.0,0.0,0.0,0.0,0.0,0.0,24.381575989441114,0.0,0.0,0.0,0.0,2.7626754988027518,0.0,0.0,0.0,0.0,24.6115356501116,0.0,24.76744311035259,0.0
2035,20350115,0.0,0.0,485.7600000000001,485.76,242.88000000000002,242.88000000000005,283.36,283.36,242.88000000000002,242.88,184.46227467711404,216.36549586273023,0.0,0.0,0.0,0.0,0.0,0.0,91.1047082681998,40.000666690413716,0.05076878974369283,0.051884106599593194,0.0,30.134708502880585,89.12562409131542,0.05134933066650543,0.0,0.0,0.0,0.0,0.0,0.0,2.5306502211220643,69.80839085765692,0.0,0.0,0.0,15.421535882674592,0.0,29.37075190430412
2035,20350116,0.0,0.0,485.7600000000001,485.76,242.88000000000002,242.88000000000005,283.36,283.36,242.88000000000002,242.88,184.46227467711404,216.36549586273023,0.0,0.0,0.0,0.0,0.0,0.0,80.25296657032996,0.0,0.04417303602587604,0.0,0.0,0.0,78.06232347636433,0.0,0.0,18.122969995231813,0.0,42.64313982858394,5.575345395020135,2.370131590442838,0.0,0.0,0.0,0.0,0.0,0.0,21.01908105297795,27.591022345820065
2035,20350117,0.0,0.0,485.7600000000001,485.76,242.88000000000002,242.88000000000005,283.36,283.36,242.88000000000002,242.88,184.46227467711404,216.36549586273023,0.0,0.0,0.0,0.0,0.0,0.0,58.75165510711631,25.354860295373264,0.03212219432983744,0.03349463246609602,104.96759175091073,19.45395328026787,57.12323030350399,0.0,0.0,27.128338023924357,5.97797518986996,40.57512491870705,0.0,0.0,2.034501403991219,59.60443243267405,0.0,3.121939165288609,0.0,12.457926487776385,18.042195838493818,0.0
2035,20350118,0.0,0.0,485.7600000000001,485.76,242.88000000000002,242.88000000000005,283.36,283.36,242.88000000000002,242.88,184.46227467711404,216.36549586273023,0.0,0.0,0.0,0.0,0.0,0.0,37.250343643902646,15.868291200892315,0.0,0.0212427127235503,66.61156036397946,12.337939259026193,36.184137318791414,0.0,0.0,0.0,0.0,38.50711000883015,4.666047329239477,0.0,0.0,54.67319760397658,0.0,38.8992770637042,16.89449244348377,10.774266491185786,15.065310459532093,23.742024791554904
2035,20350119,0.0,0.0,485.7600000000001,485.76,242.88000000000002,242.88000000000005,283.36,283.36,242.88000000000002,242.88,184.46227467711404,216.36549586273023,0.0,0.0,0.0,0.0,0.0,0.0,15.749032180688982,6.381722106411366,0.00802051082784387,0.008990792981004577,28.25552863508618,5.221925237784514,15.245044145931063,0.008566653019802263,3.610830768567966,6.9797339880903415,1.5046336669318328,36.43909491881617,4.21139829634915,1.9734218540449278,1.4744823397359297,49.74196311208159,3.606250120396579,32.98254919027125,14.97233761193423,9.090606583292868,12.08842508057037,21.81752609115349
2035,20350120,0.0,0.0,485.7600000000001,485.76,242.88000000000002,242.88000000000005,283.36,283.36,242.88000000000002,242.88,184.46227467711404,216.36549586273023,0.0,0.0,0.0,0.0,0.0,0.0,10.499354914388963,4.254481404274245,0.00534700721856258,0.005993861987336387,18.837019204044793,3.4812834918563436,10.163362701238118,0.005711102085903589,0.0,4.653155961846716,1.0030891112878888,37.814886389658255,4.161477580499286,1.9319528224716254,1.550934985396674,54.30447128160236,3.7934149520202527,35.52177584703588,15.150099748946841,9.74511342176057,12.192493995216214,21.6304552136182
2035,20350121,0.0,0.0,485.7600000000001,485.76,242.88000000000002,242.88000000000005,283.36,283.36,242.88000000000002,242.88,184.46227467711404,216.36549586273023,0.0,0.0,0.0,0.0,0.0,0.0,5.2496774571944815,2.1272407021371227,0.00267350360928129,0.0029969309936681934,9.418509431041386,1.7406417459281718,5.081681444692948,0.0028555510429517945,1.2036102408536762,2.3265780262436255,0.5015445556439444,39.19067786050035,4.1115568646494225,1.890483807361899,1.627387631057419,58.86697978792563,3.9805797836439267,38.06100287870607,15.327861974305629,10.39962017153059,12.296562745384472,21.443384336082914
2035,20350122,0.0,0.0,485.7600000000001,485.76,242.88000000000002,242.88000000000005,283.36,283.36,242.88000000000002,242.88,184.46227467711404,216.36549586273023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.566469151205354,4.061636108846718,1.8490147922521727,1.7038402767181635,0.0,4.167744559765093,40.60022991037625,15.505624111318237,11.05412692130061,12.400631495552727,21.256313458547627
2035,20350123,0.0,0.0,485.7600000000001,485.76,242.88000000000002,242.88000000000005,283.36,283.36,242.88000000000002,242.88,184.46227467711404,216.36549586273023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.44821599423255,3.99591416405125,1.8273504054585774,1.5971194886094449,5.664332378405049,3.9112292904940973,41.042793538427986,15.204810150756192,10.922855595580726,12.830758140411556,20.921553051105867
