load_zone,period,PV1,PV10,PV11,PV2,PV3,PV4,PV5,PV6,PV7,PV8,PV9,coal1,coal10,coal11,coal12,coal13,coal14,coal15,coal16,coal17,coal2,coal3,coal4,coal5,coal6,coal7,coal8,coal9,outside,wind1,wind10,wind11,wind2,wind3,wind4,wind5,wind6,wind7,wind8,wind9,TXPowerNet,CogenZonalOutput
inside_lvliang,2020,328.6634741860468,77.04206996077046,0.08684688261648066,0.05340644003856596,390.9167670008406,39.06797144721134,195.43346325141297,0.10451089719132804,27.97402971255535,60.568562406373424,18.01011459796365,2129.0860799999996,4258.172159999999,958.0887359999994,769.3627278514581,0.0,0.0,0.0,0.0,0.0,2129.0860799999996,2483.933760000001,2483.933760000001,2129.0860799999996,2129.0860799999996,709.6953600000003,709.6953600000003,4258.172159999999,0.0,172.81189174870244,23.04261372471626,16.50029686724845,8.986983088259366,291.4964057592001,26.476723269064365,180.30946868556262,63.43514506395733,60.336066629098845,75.28720835790836,149.02973407781636,-9642.291446673713,5292.770175534332
inside_lvliang,2025,304.71377441591807,49.32677382455924,0.04713050976509324,0.11767561271184729,270.0994771344332,76.59425995039862,171.00660920782872,0.0779194534865664,30.84979592113868,70.6974199891,18.293844632200774,2129.0860799999996,4258.172159999999,0.0,0.0,0.0,0.0,0.0,1601.3989833779258,1874.5888951080044,2129.0860799999996,2483.933760000001,2483.933760000001,2129.0860799999996,2129.0860799999996,0.0,0.0,4258.172159999999,0.0,332.1800900686179,23.06361554484977,18.85810093824749,9.027213601413374,185.23262491754795,20.91626364831154,252.73786569636215,128.45469491121875,45.05527994091736,93.16767818882018,124.2159260823641,-9642.291446673713,4944.5242007642
inside_lvliang,2030,239.17577587085717,61.42773614001127,0.07484733252420588,0.11596274870030512,213.4830843956723,48.45342253133361,293.3003847169049,0.09723228692768689,28.953280740259775,92.50255603964187,9.947208784106651,2129.0860799999996,4258.172159999999,25.155504089182497,0.0,0.0,0.0,0.0,1616.996299819581,1896.6599367326921,2129.0860799999996,2483.933760000001,2483.933760000001,2129.0860799999996,2129.0860799999996,0.0,0.0,4258.172159999999,0.0,261.13960071644567,22.101698946230144,16.10340463952888,8.59219714533868,181.53054778420395,19.976011445150746,231.66337809259696,97.40110808896974,36.498297140810784,94.48596854151444,98.95316021312293,-9642.291446673713,5050.457508458034
inside_lvliang,2035,296.9564284674994,127.65575645204406,0.1099383452977274,0.06086738466964365,137.93770591879533,27.634586969101388,147.85790093736472,0.05582273744322244,20.249134050874673,65.59812303109094,13.780538858322766,2129.0860799999996,4258.172159999999,0.0,0.0,0.0,0.0,0.0,1616.996299819581,1896.6599367326921,2129.0860799999996,2483.933760000001,2483.933760000001,2129.0860799999996,2129.0860799999996,0.0,0.0,4258.172159999999,0.0,208.30990498735085,18.300408172920523,12.385117681637254,9.816980909850647,289.99956101877063,16.533777226806254,207.55269407209255,87.97153490982946,67.74471759087497,112.40475901737584,118.40074530349192,-9642.291446673713,5144.272872844563
outside_lvliang,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9256.599788806756,0.0
outside_lvliang,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9256.599788806756,0.0
outside_lvliang,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9256.599788806756,0.0
outside_lvliang,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9256.599788806756,0.0
