timestamp,G106344,G106345,G106346,G106347,G106348,G106349,G106470,G106470_H2,G106471,G109041,G109041_H2,G109042,G109042_H2,G111092,G111093,G112778,G112779,G114088,G114089,G114090,H2,outside_coal,outside_coal_H2,s1,s10,s11,s2,s3,s4,s5,s6,s7,s8,s9,w1,w10,w11,w2,w3,w4,w5,w6,w7,w8,w9
20250112,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,48.8538,125.322,0,0,0,0,0,0,0,0,95.9789,0,0,0,170.608,0,0,0,22.7622,45.5008,10.0388,452.529,7.06751,3.02957,0,82.4314,0,0,27.0159,18.2937,25.0635,33.8288
20250113,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,48.8538,125.322,0,0,0,0,0,0,0,0,109.915,0,0,0,195.845,36.1247,0,0,0,0,11.4865,467.19,7.30318,3.09913,0,0,0,0,0,0,19.6125,34.8778
20250114,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,48.8538,125.322,0,0,0,0,0,0,0,0,99.0294,0,0.0551952,0,176.697,32.5414,0,0,0,0,0,449.756,6.96242,2.95767,0,67.4363,0,0,0,0,26.2,0
20250115,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,48.8538,125.322,0,0,0,0,0,0,0,0,88.144,38.6142,0.0486342,0,0,28.958,0,0.0490708,20.6793,40.9118,9.10415,432.322,6.62167,2.81622,0,74.7459,0,57.2716,24.5124,16.6712,16.4478,32.0333
20250116,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,48.8538,125.322,0,0,0,0,0,0,0,0,77.2586,33.562,0,0,138.402,25.3746,0,0,0,35.3692,0,414.889,6.28091,2.67476,0,69.1492,0,0,22.7343,15.4192,0,29.4175
20250117,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,48.8538,125.322,0,0,0,0,0,0,0,0,56.3539,24.2964,0.0304116,0,100.645,18.4768,54.6431,0,13.0565,25.5985,5.72843,386.407,5.68233,2.47747,0,64.3919,0,47.4505,20.4259,13.7726,20.3605,0
20250118,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,48.8538,125.322,0,0,0,0,0,0,0,0,35.4493,15.0308,0.0187501,0,62.8875,11.5791,34.1152,0,8.10888,15.8277,3.54385,357.924,5.08374,2.28017,0,59.6346,0,41.5559,18.1175,12.1259,17.1464,25.6679
20250119,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,48.8538,125.322,0,0,0,0,0,0,0,0,14.5446,5.76522,0.00708858,0.00806007,25.13,4.68135,13.5873,0.00768223,3.16123,6.05696,1.35928,329.442,4.48515,2.08287,0,54.8773,0,35.6612,15.8091,10.4793,13.9323,23.1963
20250120,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,48.8538,125.322,0,0,0,0,0,0,0,0,9.6964,3.84348,0,0,16.7534,3.1209,9.05821,0.00512149,2.10749,4.03798,0.906187,347.889,4.41839,2.03377,0,58.7242,0,38.4645,16.1097,11.0284,13.8932,0
20250121,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,48.8538,125.322,0,0,0,0,0,0,0,0,4.8482,1.92174,0.00236286,0.00268669,8.37668,1.56045,4.52911,0.00256074,1.05374,2.01899,0.453094,366.336,4.35163,1.98467,0,62.571,0,41.2678,16.4102,11.5774,13.8541,11.2545
