regional_fuel_market,period,tier,unit_cost,max_avail_at_cost
inside_lvliang,2020,0,19.1470512390137,1000000000.0
inside_lvliang,2025,0,19.1470512390137,1000000000.0
inside_lvliang,2030,0,21.5190696716309,1000000000.0
inside_lvliang,2035,0,21.5190696716309,1000000000.0
outside_lvliang,2020,0,19.1470512390137,1000000000.0
outside_lvliang,2025,0,19.1470512390137,1000000000.0
outside_lvliang,2030,0,21.5190696716309,1000000000.0
outside_lvliang,2035,0,21.5190696716309,1000000000.0
