generation_project,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor
G109042,G109042,2,inside_lvliang,Coal,2020,2129.08608,972992.33856,1982934.5402211836,300.0,12558316.246596768,3180000.0,7.849052578069914,0.8096
G109042,G109042,2,inside_lvliang,Coal,2025,2129.08608,972992.33856,1982934.5402211836,300.0,12558316.246596768,3180000.0,7.849052578069914,0.8096
G109042,G109042,2,inside_lvliang,Coal,2030,2129.08608,972992.33856,1982934.5402211836,300.0,12558316.246596768,3180000.0,7.849052578069914,0.8096
G109042,G109042,2,inside_lvliang,Coal,2035,2129.08608,972992.33856,1982934.5402211836,300.0,12558316.246596768,3180000.0,7.849052578069914,0.8096
G111092,G111092,16,inside_lvliang,Coal,2025,123.21630512701273,56309.85144304483,114758.09721830791,17.361858632838278,14651368.954362897,184035.70150808574,120.85831085393677,0.8096000000000003
G111092,G111092,16,inside_lvliang,Coal,2030,123.21630512701262,56309.85144304477,114758.09721830778,17.361858632838278,14651368.954362897,184035.70150808574,120.85831085393689,0.8095999999999994
G111092,G111092,16,inside_lvliang,Coal,2035,123.21630512701276,56309.85144304483,114758.09721830791,17.361858632838278,14651368.954362897,184035.70150808574,120.85831085393674,0.8096000000000005
G111093,G111093,17,inside_lvliang,Coal,2025,559.1157488025357,255515.89720275882,520735.13640283584,78.78250025511448,14651368.954362897,835094.5027042135,28.15513493938355,0.8096000000000001
G111093,G111093,17,inside_lvliang,Coal,2030,559.1157488025357,255515.89720275882,520735.13640283584,78.78250025511448,14651368.954362897,835094.5027042135,28.15513493938355,0.8096000000000001
G111093,G111093,17,inside_lvliang,Coal,2035,559.1157488025358,255515.89720275882,520735.13640283654,78.78250025511448,14651368.954362897,835094.5027042135,28.155134939383544,0.8096000000000002
G112778,G112778,14,inside_lvliang,Coal,2020,0.0,0.0,0.0,0.0,2093052.7077661282,0.0,0.0,0.0
G112778,G112778,14,inside_lvliang,Coal,2025,0.0,0.0,0.0,0.0,2093052.7077661282,0.0,0.0,0.0
G112778,G112778,14,inside_lvliang,Coal,2030,0.0,0.0,0.0,0.0,2093052.7077661282,0.0,0.0,0.0
G112778,G112778,14,inside_lvliang,Coal,2035,0.0,0.0,0.0,0.0,2093052.7077661282,0.0,0.0,0.0
G112779,G112779,15,inside_lvliang,Coal,2020,0.0,0.0,0.0,0.0,2093052.7077661282,0.0,0.0,0.0
G112779,G112779,15,inside_lvliang,Coal,2025,0.0,0.0,0.0,0.0,2093052.7077661282,0.0,0.0,0.0
G112779,G112779,15,inside_lvliang,Coal,2030,0.0,0.0,0.0,0.0,2093052.7077661282,0.0,0.0,0.0
G112779,G112779,15,inside_lvliang,Coal,2035,0.0,0.0,0.0,0.0,2093052.7077661282,0.0,0.0,0.0
G114088,G114088,11,inside_lvliang,Coal,2020,958.0887359999999,437846.5523519999,1090581.8692127038,135.0,5651242.310968546,1431000.0,7.849052578069916,0.8096
G114088,G114088,11,inside_lvliang,Coal,2025,782.2371953746997,357482.3982862378,890411.9948858714,110.22154567485121,5651242.310968546,1168348.384153423,9.175059861440513,0.8096
G114088,G114088,11,inside_lvliang,Coal,2030,958.0887359999999,437846.5523519999,1090581.8692127038,135.0,5651242.310968546,1431000.0,7.849052578069916,0.8096
G114088,G114088,11,inside_lvliang,Coal,2035,0.0,0.0,0.0,0.0,5651242.310968546,0.0,0.0,0.0
G114089,G114089,12,inside_lvliang,Coal,2020,0.0,0.0,0.0,0.0,5651242.310968546,0.0,0.0,0.0
G114089,G114089,12,inside_lvliang,Coal,2025,0.0,0.0,0.0,0.0,5651242.310968546,0.0,0.0,0.0
G114089,G114089,12,inside_lvliang,Coal,2030,0.0,0.0,0.0,0.0,5651242.310968546,0.0,0.0,0.0
G114089,G114089,12,inside_lvliang,Coal,2035,0.0,0.0,0.0,0.0,5651242.310968546,0.0,0.0,0.0
