timestamp,G106344,G106345,G106346,G106347,G106348,G106349,G106470,G106470_H2,G106471,G109041,G109041_H2,G109042,G109042_H2,G111092,G111093,G112778,G112779,G114088,G114089,G114090,H2,outside_coal,outside_coal_H2,s1,s10,s11,s2,s3,s4,s5,s6,s7,s8,s9,w1,w10,w11,w2,w3,w4,w5,w6,w7,w8,w9
202001010,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,0,0,0,109.296,48.262,0,0,0,0,75.0485,34.1057,0,0,129.551,25.0505,75.9671,0,18.5552,0,0,404.221,5.75417,2.51931,2.48374,69.1745,5.9509,52.8842,23.1791,15.2808,0,27.9065
202001011,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,0,0,0,109.296,48.262,0,0,0,0,89.1363,40.2885,0,0,161.453,0,89.2892,0,0,11.4128,0,417.636,0,2.64975,2.69621,73.8854,6.45687,56.3925,0,16.3639,0,29.6312
202001012,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,0,0,0,109.296,48.262,0,0,0,0,103.224,46.4714,0,0,0,0,102.611,0,0,28.2434,0,431.05,0,2.7802,2.90868,78.5964,0,59.9007,25.6814,17.4471,26.2828,0
202001013,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,0,0,0,109.296,48.262,0,0,0,0,117.312,0,0,0,167.61,0,0,0,0,0,0,444.464,0,0,3.12115,83.3074,7.46881,0,26.9326,18.5302,0,33.0806
202001014,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,0,0,0,109.296,48.262,0,0,0,0,105.692,0,0.0598909,0,189.738,0,0,0,25.1835,45.0104,0,424.017,0,2.75305,0,0,0,60.0629,0,0,25.4924,0
202001015,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,0,0,0,109.296,48.262,0,0,0,0,94.072,41.362,0,0.0534452,124.571,31.0414,91.6625,0,0,0,0,403.57,0,0,2.58724,71.4746,6.20564,0,0,15.8482,23.8775,0
202001016,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,0,0,0,109.296,48.262,0,0,0,0,82.4519,35.7158,0,0,146.668,0,79.5271,0,19.1363,37.8522,8.42081,383.122,5.76228,0,0,65.5583,5.57406,53.3706,10.268,0,0,28.3689
202001017,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,0,0,0,109.296,48.262,0,0,0,0,60.1264,25.9149,0,0,107.042,19.8142,58.0339,0,13.9389,26.2455,6.11001,364.102,5.23034,2.30508,2.05735,60.8351,4.95935,47.4896,18.9494,12.8971,19.5716,26.1461
202001018,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,0,0,0,109.296,48.262,0,0,0,0,37.801,16.1139,0.0202286,0,67.4165,12.465,36.5408,0.0207177,8.74148,17.1725,3.79921,345.081,4.6984,2.17229,1.79442,56.1119,4.34464,41.6087,17.1187,11.2869,16.8806,23.9234
202001019,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,0,0,0,109.296,48.262,0,0,0,0,15.4755,6.31294,0.00783175,0.00880794,27.7905,5.11572,15.0476,0.00825182,3.54408,6.83262,1.48842,326.061,4.16646,2.03949,1.5315,51.3887,3.72992,35.7277,15.288,9.67679,14.1897,21.7006
202001020,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,0,0,0,109.296,48.262,0,0,0,0,10.317,4.20862,0.00522116,0.00587196,0,3.41048,10.0317,0.00550121,2.36272,4.55508,0.992277,335.451,4.18361,2.04839,1.56808,54.8322,3.82203,37.4222,15.2772,10.2025,14.1207,21.782
202001021,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,0,0,0,109.296,48.262,0,0,0,0,5.15849,2.10431,0.00261058,0.00293598,9.26349,1.70524,5.01587,0,1.18136,2.27754,0.496139,344.841,4.20077,2.0573,1.60466,58.2758,3.91414,39.1166,15.2665,10.7282,14.0517,21.8634
202001022,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,0,0,0,109.296,48.262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354.231,4.21793,2.0662,0,61.7193,4.00625,40.8111,15.2557,11.2539,13.9827,21.9448
202001023,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,0,0,0,109.296,48.262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.06,4.0834,2.01805,1.56567,59.625,0,39.5335,14.9861,10.8795,13.832,0
20250100,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,174.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.191,3.96057,1.81875,0,62.2671,0,40.7814,15.2388,11.5104,13.7033,0
20250101,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,174.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.883,3.79842,1.76034,0,0,0,0,0,0,0,0
20250102,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,174.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339.272,0,0,0,0,0,37.849,0,10.5896,13.5686,0
20250103,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,174.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4047,3.6247,0,0,0,0,0,0,0,0,0
20250104,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,174.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.536,0,0,0,0,0,0,0,0,0,0
20250105,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,174.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.369,0,0,0,0,0,0,0,0,0,0
20250106,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,174.176,0,0,0,0,0,0,0,0,5.49369,2.44774,0,0,9.95553,1.8382,5.65331,0,1.34532,2.78231,0.57711,296.792,3.58922,1.68852,0,50.4838,0,35.8258,13.4002,9.69038,14.8004,0
20250107,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,174.176,0,0,0,0,0,0,0,0,0,3.67162,0,0,0,0,0,0,0,0,0,226.774,0,0,0,0,0,0,0,0,0,0
20250108,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,174.176,0,0,0,0,0,0,0,0,28.225,12.5595,0,0.0159854,50.0527,9.28444,27.9047,0,6.76146,13.6327,2.96119,333.885,4.60903,2.0924,0,58.6657,0,43.7511,17.2151,12.0875,18.9298,0
20250109,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,174.176,0,0,0,0,0,0,0,0,48.1866,21.4372,0,0,85.1308,15.804,47.3059,0,11.4994,23.0803,5.05431,378.291,5.59308,2.48836,0,66.998,0,51.2998,21.039,14.2939,22.3213,0
20250110,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,174.176,0,0,0,0,0,0,0,0,68.1071,0,0,0,0,0,0,0.038269,0,0,0,423.208,6.59618,2.89045,0,0,0,0,0,0,25.8406,7.73838
20250111,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,174.176,0,0,0,0,0,0,0,0,82.043,0,0,0,0,0,80.3389,0,0,39.0045,0,437.868,6.83185,0,0,78.9233,0,0,25.9631,17.4122,0,19.3894
20250112,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,174.176,0,0,0,0,0,0,0,0,95.9789,0,0,0,170.608,0,94.0168,0,22.7622,0,0,452.529,0,3.02957,0,82.4314,0,63.0819,0,9.46606,0,0
20250113,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,174.176,0,0,0,0,0,0,0,0,109.915,0,0,0.0621974,195.845,0,0,0,0,0,0,467.19,0,3.09913,0,0,0,0,28.0686,19.1753,27.5128,34.3415
20250114,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,174.176,0,0,0,0,0,0,0,0,99.0294,0,0.0551952,0,0,0,0,0,23.3544,0,0,449.756,6.96242,0,0,0,0,61.198,0,0,0,0
20250115,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,174.176,0,0,0,0,0,0,0,0,88.144,0,0,0,157.55,0,0,0,0,0,0,432.322,0,0,0,0,0,0,24.5124,0,24.8873,20.3037
20250116,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,174.176,0,0,0,0,0,0,0,0,77.2586,33.562,0.0420732,0,138.402,0,75.171,0,0,35.3692,0,414.889,0,0,0,69.1492,0,53.3452,22.7343,15.4192,9.83725,0
20250117,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,174.176,0,0,0,0,0,0,0,0,56.3539,24.2964,0,0,100.645,18.4768,54.6431,0,13.0565,25.5985,5.72843,386.407,5.68233,2.47747,0,64.3919,0,47.4505,20.4259,13.7726,20.3605,0
20250118,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,174.176,0,0,0,0,0,0,0,0,35.4493,15.0308,0.0187501,0,62.8875,11.5791,34.1152,0,8.10888,15.8277,3.54385,357.924,5.08374,2.28017,0,59.6346,0,41.5559,18.1175,12.1259,17.1464,0
20250119,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,174.176,0,0,0,0,0,0,0,0,14.5446,5.76522,0.00708858,0.00806007,25.13,4.68135,13.5873,0.00768223,3.16123,6.05696,1.35928,329.442,4.48515,2.08287,0,54.8773,0,35.6612,15.8091,10.4793,13.9323,23.1963
20250120,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,174.176,0,0,0,0,0,0,0,0,9.6964,3.84348,0,0,16.7534,3.1209,9.05821,0.00512149,2.10749,4.03798,0.906187,347.889,4.41839,2.03377,0,58.7242,0,38.4645,16.1097,11.0284,13.8932,20.1342
20250121,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,174.176,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56045,0,0,0,0,0,366.336,4.35163,0,0,62.571,0,41.2678,0,0,0,0
20250122,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,174.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384.783,4.28487,1.93557,0,66.4179,0,44.0711,16.7108,12.1265,13.815,0
20250123,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,174.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.987,4.12272,1.87716,0,64.3425,0,42.4263,15.9748,11.8184,13.7591,0
20300100,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,206.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356.671,4.13347,1.97925,0,59.528,0,41.7115,14.646,10.7857,0,0
20300101,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,206.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.67,4.01694,1.95596,0,58.148,0,41.557,14.2967,10.559,0,0
20300102,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,206.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.334,3.78788,1.88192,0,55.172,0,39.7093,13.9259,10.0609,0,19.7841
20300103,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,206.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.999,3.55883,1.80789,0,52.1961,0,37.8615,13.555,9.56274,0,0
20300104,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,206.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3928,0,0,0,0,0,0
20300105,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,206.081,0,0,0,0,0,0,0,0,2.93851,0,0,0,0,0,0,0,0,0,0,165.187,0,0,0,0,0,0,0,0,0,0
20300106,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,206.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.102,0,0,0,0,0,0,0,0,0,0
20300107,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,206.081,0,0,0,0,0,0,0,0,8.81554,4.22899,0,0.00519657,16.3816,3.01821,9.46682,0.0051576,2.24608,4.68389,0.997079,284.603,3.51383,1.64158,0,47.8126,0,32.8776,12.6181,9.17564,0,18.2958
20300108,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,206.081,0,0,0,0,0,0,0,0,28.6593,13.3285,0.0173093,0.0166936,52.1316,9.6958,29.2807,0.01656,7.06575,14.4956,3.1425,322.332,4.27085,1.94146,0,55.7174,0,40.1767,15.6689,11.256,0,0
20300109,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,206.081,0,0,0,0,0,0,0,0,48.4788,22.4166,0.0290327,0.0281764,87.8364,16.3651,49.0684,0,11.8792,24.2944,5.2852,359.269,5.01808,2.23676,0,63.489,0,47.3842,18.7049,13.3108,0,0
20300110,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,206.081,0,0,0,0,0,0,0,0,68.2461,0,0,0,123.41,0,0,0,0,0,0,397.101,5.78594,2.54333,0,0,0,54.7353,0,10.9082,0,0
20300111,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,206.081,0,0,0,0,0,0,0,0,81.5796,37.2762,0.0480179,0,148.751,27.4676,82.3944,0,0,40.4432,0,413.597,6.13698,2.67572,0,0,0,57.7406,23.3612,0,0,27.2963
20300112,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,206.081,0,0,0,0,0,0,0,0,94.9132,43.0804,0.0553177,0,0,0,96.08,0,0,46.867,0,430.094,0,2.8081,0,79.343,0,60.7459,0,17.3926,0,30.3809
20300113,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,206.081,0,0,0,0,0,0,0,0,108.247,0,0,0,146.699,0,0,0,0,0,0,446.591,6.83906,2.94049,0,0,0,0,0,0,0,0
20300114,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,206.081,0,0,0,0,0,0,0,0,97.2701,0,0,0,179.433,0,98.8327,0,0,0,0,426.788,6.47233,2.7928,0,0,0,0,0,0,0,17.8978
20300115,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,206.081,0,0,0,0,0,0,0,0,86.2934,0,0,0,159.431,0,0,0,0,0,0,406.984,0,2.64512,0,72.5624,0,56.5626,0,0,0,13.0855
20300116,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,206.081,0,0,0,0,0,0,0,0,75.3167,33.1161,0,0,0,25.4368,76.9669,0,0,36.7495,7.80785,387.181,5.73886,2.49743,0,67.2234,0,52.9683,0,0.283775,0,0
20300117,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,206.081,0,0,0,0,0,0,0,0,55.0096,24.0197,0.0308531,0,101.659,18.5467,56.1356,0.0308083,13.3485,26.7459,5.66317,360.816,5.26089,2.31642,0,61.623,0,47.2125,18.3312,12.9524,0,0
20300118,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,206.081,0,0,0,0,0,0,0,0,34.7024,14.9233,0,0,63.8876,11.6566,35.3044,0.0193189,8.34767,16.7423,3.51849,334.452,4.78291,2.13542,0,56.0227,0,41.4568,16.1345,11.205,0,0
20300119,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,206.081,0,0,0,0,0,0,0,0,14.3953,5.82686,0.00745004,0.00820659,26.1166,4.76646,14.4732,0.0078296,3.34688,6.73866,1.37381,308.087,4.30494,1.95441,0,50.4223,0,35.701,13.9379,9.45764,0,22.1168
20300120,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,206.081,0,0,0,0,0,0,0,0,9.59685,3.88458,0.00496669,0.00547106,17.4111,3.17764,9.6488,0.00521973,2.23125,4.49244,0.915876,328.949,4.32547,1.97821,0,54.3776,0,37.8075,14.4068,10.0515,0,17.7231
20300121,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,206.081,0,0,0,0,0,0,0,0,4.79843,1.94229,0.00248335,0.00273553,8.70553,1.58882,4.8244,0.00260987,1.11563,2.24622,0.457938,349.811,4.346,2.00202,0,58.3328,0,39.9141,14.8756,10.6453,0,0
20300122,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,206.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.472,0,0,0,0,0,0,0,0,0,0
20300123,0,0,485.76,485.76,242.88,242.88,283.36,0,283.36,242.88,0,242.88,0,0,206.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.672,4.25,2.00254,0,60.908,0,41.8661,14.9952,11.0124,0,0
20350100,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.95,3.93019,1.80569,1.4904,548.957,3.65471,41.4854,134.868,10.7916,13.2609,1.18041
20350101,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.88,3.86447,1.78402,1.38368,536.445,3.3982,41.9279,132.146,10.6603,13.691,60.4478
20350102,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.918,3.68237,1.76334,1.35801,520.247,3.3315,40.2781,127.022,10.3778,13.6284,0
20350103,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.957,3.50027,1.74265,1.33234,504.048,3.26481,38.6283,121.898,10.0952,13.5657,9.57397
20350104,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309.995,0,1.72196,1.30667,431.218,3.19811,0,116.773,0,0,0
20350105,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,3.23183,0,0,0,45.3499,0,3.3876,0,0,0,0,303.471,3.35996,0,0,468.916,0,35.5678,116.117,9.53241,13.7391,15.1977
20350106,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,6.46367,3.00776,0.00394331,0.0377143,90.6998,21.9047,6.77519,0.00371139,1.63014,3.41712,0.709146,296.948,3.40174,1.68013,1.20793,449.982,2.94852,34.1572,115.461,9.25212,13.9751,0
20350107,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,9.6955,4.51164,0.00591497,0,136.05,32.8571,10.1628,0.00556709,2.44521,5.12568,1.06372,290.424,3.44353,1.65921,1.15856,431.048,2.82373,32.7465,114.804,8.97182,14.2111,2.84199
20350108,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,30.1143,0,0,0,412.58,0,30.1994,0,7.3419,0,0,323.171,0,0,0,504.639,3.79653,40.1424,143.833,11.1496,0,0
20350109,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,50.5064,22.9049,0,0,264.653,166.619,50.208,0.0286865,12.2318,0,5.40034,355.905,4.87156,2.21037,1.97568,577.03,0,0,172.542,0,0,0
20350110,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,70.7405,0,0,0,0,232.997,0,0,0,0,7.55348,349.031,5.5698,2.48242,2.37601,647.617,5.71049,0,200.691,0,0,0
20350111,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,84.7631,0,0,0,1159.49,0,0,0,0,0,0,116.808,5.98399,2.64126,2.57165,0,0,0,213.872,0,0,0
20350112,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,98.7856,0,0,0,935.706,325.851,0,0,0,0,0,0,6.39817,2.8001,2.76729,0,0,0,227.054,0,0,0
20350113,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,112.808,0,0,0,385.895,0,0,0,0,0,11.8639,0,6.81235,2.95895,2.96293,727.131,0,0,240.235,0,0,0
20350114,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,101.956,0,0,0,0,0,0,0,0,0,0,423.832,0,2.76268,2.74679,679.417,0,0,222.713,0,0,33.4222
20350115,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,91.1047,40.0007,0,0,665.458,301.053,0,0,21.6101,0,0,0,0,2.5664,2.53065,0,0,0,205.19,0,0,0
20350116,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,80.253,0,0,0,1096.77,0,0,0,0,0,0,0,0,2.37013,2.31451,0,0,0,187.668,0,0,15.6138
20350117,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,58.7517,0,0,0,732.396,0,57.1232,0,0,0,5.97798,367.169,5.1207,2.2379,2.0345,539.367,0,0,0,0,0,0
20350118,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,37.2503,15.8683,0,0,509.737,123.259,36.1841,0,8.68675,17.054,3.7413,348.455,4.66605,2.10566,1.75449,494.744,4.25894,38.8993,152.88,10.7743,15.0653,0
20350119,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,15.749,6.38172,0.00802051,0.0898201,216.222,52.1682,15.245,0.00856665,3.61083,6.97973,1.50463,329.741,4.2114,1.97342,1.47448,450.121,3.60625,32.9825,135.486,9.09061,12.0884,65.1204
20350120,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,10.4994,4.25448,0.00534701,0.0598801,144.148,34.7788,10.1634,0.0057111,2.40722,4.65316,1.00309,342.191,4.16148,1.93195,1.55093,491.407,3.79341,35.5218,137.095,9.74511,12.1925,35.3528
20350121,0,0,0,0,216.398,242.88,283.36,0,283.36,242.88,0,242.88,0,283.36,283.36,0,0,0,0,0,0,0,0,5.24968,2.12724,0.0026735,0.02994,72.074,17.3894,5.08168,0.00285555,1.20361,2.32658,0.501545,354.641,4.11156,1.89048,1.62739,532.694,3.98058,38.061,138.704,10.3996,12.2966,64.0037
