load_zone,timestamp,ZoneTotalCentralDispatch,TXPowerNet,CogenZonalOutput,WithdrawFromCentralGrid
outside_lvliang,20200102,0,0,0,0
outside_lvliang,20200103,0,0,0,0
outside_lvliang,20200104,0,0,0,0
outside_lvliang,20200105,0,0,0,0
outside_lvliang,20200106,0,0,0,0
outside_lvliang,20200107,0,0,0,0
outside_lvliang,20200108,0,0,0,0
outside_lvliang,20200109,0,0,0,0
outside_lvliang,202001010,0,0,0,0
outside_lvliang,202001011,0,0,0,0
outside_lvliang,202001012,0,0,0,0
outside_lvliang,202001013,0,0,0,0
outside_lvliang,202001014,0,0,0,0
outside_lvliang,202001015,0,0,0,0
outside_lvliang,202001016,0,0,0,0
outside_lvliang,202001017,0,0,0,0
outside_lvliang,202001018,0,0,0,0
outside_lvliang,202001019,0,0,0,0
outside_lvliang,202001020,0,0,0,0
outside_lvliang,202001021,0,0,0,0
outside_lvliang,202001022,0,0,0,0
outside_lvliang,202001023,0,0,0,0
outside_lvliang,20250100,0,0,0,0
outside_lvliang,20250101,0,0,0,0
outside_lvliang,20250102,0,0,0,0
outside_lvliang,20250103,0,0,0,0
outside_lvliang,20250104,0,0,0,0
outside_lvliang,20250105,0,0,0,0
outside_lvliang,20250106,0,0,0,0
outside_lvliang,20250107,0,0,0,0
outside_lvliang,20250108,0,0,0,0
outside_lvliang,20250109,0,0,0,0
outside_lvliang,20250110,0,0,0,0
outside_lvliang,20250111,0,0,0,0
outside_lvliang,20250112,0,0,0,0
outside_lvliang,20250113,0,0,0,0
outside_lvliang,20250114,0,0,0,0
outside_lvliang,20250115,0,0,0,0
outside_lvliang,20250116,0,0,0,0
outside_lvliang,20250117,0,0,0,0
outside_lvliang,20250118,0,0,0,0
outside_lvliang,20250119,0,0,0,0
outside_lvliang,20250120,0,0,0,0
outside_lvliang,20250121,0,0,0,0
outside_lvliang,20250122,0,0,0,0
outside_lvliang,20250123,0,0,0,0
outside_lvliang,20300100,0,0,0,0
outside_lvliang,20300101,0,0,0,0
outside_lvliang,20300102,0,0,0,0
outside_lvliang,20300103,0,0,0,0
outside_lvliang,20300104,0,0,0,0
outside_lvliang,20300105,0,0,0,0
