gen_tech,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor
wind1,Wind,2025,1791.9948461889126,0.0,0.0,1639.92,83512898.84044267,44031852.0,71.17473083792389,0.12465583941531148
wind1,Wind,2030,2004.3425239067667,0.0,0.0,1639.92,83512898.84044267,44031852.0,63.63420888353887,0.13942729820053426
wind1,Wind,2035,1838.9803367348632,0.0,0.0,1639.92,83512898.84044267,44031852.0,69.35623415468393,0.12792427279100002
wind10,Wind,2020,16.212174738618998,0.0,0.0,40.19400551,2046879.0649231821,1079209.0479434999,192.8234899553625,0.04601278516333334
wind10,Wind,2025,26.12916590271545,0.0,0.0,40.19400551,2046879.0649231821,1079209.0479434999,119.6397973247897,0.07415881684983333
wind10,Wind,2030,25.7127399423729,0.0,0.0,40.19400551,2046879.0649231821,1079209.0479434999,121.57740170331265,0.07297693233658334
wind10,Wind,2035,365.52293819038067,0.0,0.0,363.72,18522434.976246282,9765882.0,77.39135912042943,0.11464258954225001
wind11,Wind,2020,6.538931506022953,0.0,0.0,16.56295377,843468.1464296664,444715.3087245,197.00213314172692,0.04503680075066666
wind11,Wind,2025,11.845234312288024,0.0,0.0,16.56295377,843468.1464296664,444715.3087245,108.75120079455323,0.08158388829674999
wind11,Wind,2030,11.517273922310036,0.0,0.0,16.56295377,843468.1464296664,444715.3087245,111.84794803385155,0.07932506562458333
wind11,Wind,2035,166.58657960417415,0.0,0.0,149.88,7632636.517760346,4024278.0,69.97511171343035,0.12679287821783333
wind2,Wind,2020,3.9196309111702288,0.0,0.0,24.36040519,1240553.230855569,654076.8793515001,483.3695195146362,0.018355203337333332
wind2,Wind,2025,8.50612909310691,0.0,0.0,24.36040519,1240553.230855569,654076.8793515001,222.73705106855428,0.039833273248416665
wind2,Wind,2030,10.685531622623511,0.0,0.0,24.36040519,1240553.230855569,654076.8793515001,177.3079877650392,0.05003917719441667
wind2,Wind,2035,16.089950454890683,0.0,0.0,24.36040519,1240553.230855569,654076.8793515001,117.75238932641832,0.07534748015316668
wind3,Wind,2020,1915.0907354082833,0.0,0.0,2973.517993708495,151426354.5836465,79838958.13107309,120.75945459859139,0.07347123127751978
wind3,Wind,2025,1987.826516276232,0.0,0.0,2973.517993708495,151426354.5836465,79838958.13107309,116.34079273071863,0.0762616929927245
wind3,Wind,2030,1952.1563328980594,0.0,0.0,2973.517993708495,151426354.5836465,79838958.13107309,118.46659451264149,0.07489322922010302
wind3,Wind,2035,3092.3875465349274,0.0,0.0,3066.1600000000008,156144147.21974957,82326396.0,77.11534845849442,0.11505291741676554
wind4,Wind,2020,14.171418844707073,0.0,0.0,55.83753191,2843525.3877627077,1499237.7317835002,306.4451885259322,0.02895247225266667
wind4,Wind,2025,18.904220907918493,0.0,0.0,55.83753191,2843525.3877627077,1499237.7317835002,229.72452240690518,0.03862167488608333
wind4,Wind,2030,25.476700864959824,0.0,0.0,55.83753191,2843525.3877627077,1499237.7317835002,170.46018409389742,0.05204937367000001
wind4,Wind,2035,38.995846880727,0.0,0.0,55.83753191,2843525.3877627077,1499237.7317835002,111.36475976093085,0.07966924040250001
wind5,Wind,2020,179.1712503725219,0.0,0.0,377.1685598,19207302.66133278,10126975.83063,163.7220169584838,0.05419152526083333
wind5,Wind,2025,100.10701044431485,0.0,0.0,377.1685598,19207302.66133278,10126975.83063,293.0292130567634,0.03027802492866667
wind5,Wind,2030,134.21124166274078,0.0,0.0,377.1685598,19207302.66133278,10126975.83063,218.56796888651732,0.04059307437846426
wind5,Wind,2035,2067.174119182495,0.0,0.0,3413.04,173809005.47489172,91640124.0,128.41159678405265,0.06909302617489226
wind6,Wind,2020,649.9513284454573,0.0,0.0,804.28,40957945.67990586,21594918.0,96.24238145572954,0.09218751327180574
wind6,Wind,2025,849.3270758911099,0.0,0.0,804.28,40957945.67990586,21594918.0,73.64991115381044,0.12046648364899254
wind6,Wind,2030,765.8874165148784,0.0,0.0,804.28,40957945.67990586,21594918.0,81.67370599264923,0.10863160560583335
wind6,Wind,2035,757.3802246693558,0.0,0.0,804.28,40957945.67990586,21594918.0,82.59109710345835,0.1074249662363275
wind7,Wind,2020,49.66708696321602,0.0,0.0,89.23307921,4544193.080934398,2395908.1767885,139.73239990625603,0.06349526540525001
wind7,Wind,2025,90.47003929567164,0.0,0.0,89.23307921,4544193.080934398,2395908.1767885,76.71159769303796,0.115658467358
wind7,Wind,2030,77.54194105812645,0.0,0.0,89.23307921,4544193.080934398,2395908.1767885,89.50125780989293,0.09913096234475
wind7,Wind,2035,751.8959904404295,0.0,0.0,807.48,41120905.626909025,21680838.0,83.52450927437765,0.10622445908200001
wind8,Wind,2020,68.5726873496744,0.0,0.0,165.4704061,8426577.690202123,4442880.403785,187.6761519985585,0.04727476412575
wind8,Wind,2025,115.11502201606062,0.0,0.0,165.4704061,8426577.690202123,4442880.403785,111.79651333595368,0.07936156104527563
wind8,Wind,2030,118.90311866398154,0.0,0.0,165.4704061,8426577.690202123,4442880.403785,108.23482376737334,0.08197311649741668
wind8,Wind,2035,274.3557309271685,0.0,0.0,591.8309467038521,30138981.159277417,15890660.91899843,167.77357601651502,0.052882855741758154
wind9,Wind,2020,98.5869859391753,0.0,0.0,154.388654,7862239.648040212,4145335.3599,121.79675535824234,0.07284550226041668
wind9,Wind,2025,94.64695359446208,0.0,0.0,154.388654,7862239.648040212,4145335.3599,126.86699943232819,0.06993422921216669
wind9,Wind,2030,69.95716448179394,0.0,0.0,154.388654,7862239.648040212,4145335.3599,171.64181963185678,0.05169104963341666
wind9,Wind,2035,984.1662633932067,0.0,0.0,1397.08,71146275.86224061,37511597.99999999,110.4060136014114,0.08036107389758013
