period,timepoint_label,G106344,G106345,G106346,G106347,G106348,G106349,G106470,G106470_H2,G106471,G109041,G109041_H2,G109042,G109042_H2,G111092,G111093,G112778,G112779,G114088,G114089,G114090,H2,outside_coal,outside_coal_H2,s1,s10,s11,s2,s3,s4,s5,s6,s7,s8,s9,w1,w10,w11,w2,w3,w4,w5,w6,w7,w8,w9
2025,20250108,0.0,0.0,485.7600000000001,485.76,242.88,242.88,283.36,0.0,283.36,242.88000000000002,0.0,242.88,0.0,174.17579185789177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.559519913049934,0.01628308375684832,0.01598539206039197,50.05273145735735,9.28444492186651,27.904672538777028,0.015840878362992285,6.761459791960383,13.632665611216945,2.9611876209229537,333.8847667004002,0.0,2.0923970058744903,0.0,58.66571402499343,0.0,43.75110222263405,17.21507765994123,12.087461288093344,18.92980783604529,23.043208326311735
2025,20250109,0.0,0.0,485.7600000000001,485.76,242.88,242.88,283.36,0.0,283.36,242.88000000000002,0.0,242.88,0.0,174.17579185789177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.186648724349986,21.437247056439148,0.02770074048323543,0.027210290007215223,85.13080554834505,15.80395638252552,47.305887357899564,0.0270651122988709,11.499352065042089,23.080334259425406,5.054310280143449,378.29078992549495,5.593081460172785,2.488356447721194,0.0,66.99796329788984,0.0,51.29975270882122,21.038984038597636,14.293905858422905,22.321340545512108,0.0
2025,20250110,0.0,0.0,485.7600000000001,485.76,242.88,242.88,283.36,0.0,283.36,242.88000000000002,0.0,242.88,0.0,174.17579185789177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.10714349816621,30.29829705205309,0.0,0.0,0.0,3.5260398843363134,66.6609764323002,0.038269039998517565,0.0,32.50817610632171,7.143500928913997,423.20794118589845,6.596178529861037,2.8904464313806595,0.0,75.41523465648693,0.0,58.99704987081539,24.91043179187244,16.530706411704806,0.0,31.73095254257833
2025,20250111,0.0,0.0,485.7600000000001,485.76,242.88,242.88,283.36,0.0,283.36,242.88000000000002,0.0,242.88,0.0,174.17579185789177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.04301733281902,0.0,0.04665024934550935,0.04634031554717634,0.0,26.914829848040853,80.33887075769218,0.04609749674457826,0.0,0.0,8.59115171839625,437.86846283217415,6.831845159653745,2.9600073121543344,0.0,0.0,0.0,61.03948431156845,25.963147251112964,17.41222290112849,26.397999859878894,0.0
2025,20250112,0.0,0.0,485.7600000000001,485.76,242.88,242.88,283.36,0.0,283.36,242.88000000000002,0.0,242.88,0.0,174.17579185789177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.578369269819454,0.05420322839559665,0.0542688403628518,170.60757167776242,31.519781148871548,94.01676489493639,0.053925953490638945,22.762150485351725,45.500755932797055,10.038802507878502,439.1228893735205,7.067511789446454,3.0295681929280094,0.0,82.4313921320042,0.0,0.0,27.015862710353492,18.2937393018545,0.0,0.0
2025,20250113,0.0,0.0,485.7600000000001,485.76,242.88,242.88,283.36,0.0,283.36,242.88000000000002,0.0,242.88,0.0,174.17579185789177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.91476481123017,48.718405378702634,0.0,0.06219736517852726,0.0,36.12473244970224,107.69465922032839,0.0,0.0,51.99704584603473,0.0,141.39770112346284,0.0,0.0,0.0,85.93947103816409,0.0,0.0,0.0,0.0,0.0,0.0
2025,20250114,0.0,0.0,485.7600000000001,485.76,242.88,242.88,283.36,0.0,283.36,242.88000000000002,0.0,242.88,0.0,174.17579185789177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.02936746550469,43.66628189614911,0.055195196421608014,0.05602771990503641,176.69747889585736,32.54135260435516,96.85344993542881,0.05541261055400027,23.354401574932048,46.454433768338895,10.295302232711604,74.42357896832343,0.0,2.9576739789118673,0.0,0.0,0.0,61.19797413254978,26.29048900646292,17.923231527284706,0.0,0.0
2025,20250115,0.0,0.0,485.7600000000001,485.76,242.88,242.88,283.36,0.0,283.36,242.88000000000002,0.0,242.88,0.0,174.17579185789177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.14397011977924,38.61415849805609,0.04863418539753207,0.04985807474031422,157.5499383445982,28.957972822181794,86.01224065052926,0.04907081087130091,20.679288718288106,40.911821690643045,9.104151187975905,125.94822395425044,6.621668282911959,2.8162188676584745,0.0,74.74593130271514,0.0,57.271595072024965,24.51239975498566,0.0,24.887311412729968,32.03331981615164
2025,20250116,0.0,0.0,485.7600000000001,485.76,242.88,242.88,283.36,0.0,283.36,242.88000000000002,0.0,242.88,0.0,174.17579185789177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.82292951938038,25.37459304000842,75.17103136562972,0.042729011297654676,18.0041759076511,35.3692096129472,7.913000143240202,414.88880589525263,6.280913214748359,2.674763772868657,0.0,0.0,0.0,0.0,0.0,0.0,23.57458045483189,30.611094855477255
2025,20250117,0.0,0.0,485.7600000000001,485.76,242.88,242.88,283.36,0.0,283.36,242.88000000000002,0.0,242.88,0.0,174.17579185789177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.35391702774523,0.0,0.0,0.0,100.64494698364452,18.47684587991887,54.64312725858618,0.03104675163999718,13.056527329152443,25.598460934634435,5.728426971962134,332.6238953917665,0.0,2.4774652982585703,0.0,64.39188021268585,0.0,47.45053783299322,20.425916701145233,13.772559783670102,20.360476129488543,0.0
