gen_tech,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor
PV5,Solar,2035,211.40248172538614,0.0,0.0,191.9875282,4883950.280867221,2563033.50147,35.22656745350286,0.12561329209333333
PV6,Solar,2020,0.0,0.0,0.0,0.0,2830.8068441283126,0.0,0.0,0.0
PV6,Solar,2025,0.012684751449561557,0.0,0.0,0.111278694,2830.8068441283126,1485.5705649,340.28080299338507,0.013003745930000001
PV6,Solar,2030,0.005719522763415761,0.0,0.0,0.111278694,2830.8068441283126,1485.5705649,754.6743998708251,0.0058633565783333345
PV6,Solar,2035,0.007248329405231922,0.0,0.0,0.111278694,2830.8068441283126,1485.5705649,595.4996203556511,0.007430609450833333
PV7,Solar,2020,0.0,0.0,0.0,0.0,1194250.6159777748,0.0,0.0,0.0
PV7,Solar,2025,62.935981297299385,0.0,0.0,46.94585543,1194250.6159777748,626727.1699905,28.933810968423145,0.15293267491833332
PV7,Solar,2030,55.1467597926173,0.0,0.0,46.94585543,1194250.6159777748,626727.1699905,33.020576237229,0.13400508444166664
PV7,Solar,2035,66.42491006369758,0.0,0.0,46.94585543,1194250.6159777748,626727.1699905,27.414079811655963,0.16141067427333333
PV8,Solar,2020,0.0,0.0,0.0,0.0,2352851.960060824,0.0,0.0,0.0
PV8,Solar,2025,111.479230386631,0.0,0.0,92.49034205,2352851.960060824,1234746.0663675,32.1817616966484,0.1374979141506477
PV8,Solar,2030,111.90364886398149,0.0,0.0,92.49034205,2352851.960060824,1234746.0663675,32.05970549529656,0.13802138973583333
PV8,Solar,2035,118.48475084285322,0.0,0.0,92.49034205,2352851.960060824,1234746.0663675,30.27898527791622,0.14613848734916668
PV9,Solar,2020,0.0,0.0,0.0,0.0,516914.4456533801,0.0,0.0,0.0
PV9,Solar,2025,31.41934469598796,0.0,0.0,20.31984787,516914.4456533801,271269.9690645,25.085959695987103,0.1763905053108333
PV9,Solar,2030,31.7956914266342,0.0,0.0,20.31984787,516914.4456533801,271269.9690645,24.7890320780269,0.17850334345666669
PV9,Solar,2035,32.78540110803811,0.0,0.0,20.31984787,516914.4456533801,271269.9690645,24.040712880729046,0.18405964619
outside,Coal,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
outside,Coal,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
outside,Coal,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
outside,Coal,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind1,Wind,2020,2819.862573019227,0.0,0.0,1639.92,83512898.84044267,44031852.0,45.2308392830224,0.1961570016917757
wind1,Wind,2025,2764.6714791971144,0.0,0.0,1639.92,83512898.84044267,44031852.0,46.133781825492996,0.19231776513187354
wind1,Wind,2030,2934.638785369723,0.0,0.0,1639.92,83512898.84044267,44031852.0,43.46182278933311,0.20414113464053352
wind1,Wind,2035,2880.549306824002,0.0,0.0,1639.92,83512898.84044267,44031852.0,44.27792662263757,0.2003785293149697
wind10,Wind,2020,36.963822591832965,0.0,0.0,40.19400551,2046879.0649231821,1079209.0479434999,84.57155926176804,0.10490933234774999
wind10,Wind,2025,38.23600361487996,0.0,0.0,40.19400551,2046879.0649231821,1079209.0479434999,81.75771046454578,0.10851998872458334
wind10,Wind,2030,37.242187676315226,0.0,0.0,40.19400551,2046879.0649231821,1079209.0479434999,83.93943288285314,0.10569937767083332
wind10,Wind,2035,40.39324478075318,0.0,0.0,40.19400551,2046879.0649231821,1079209.0479434999,77.39135912042946,0.11464258954224998
wind11,Wind,2020,16.18980597498672,0.0,0.0,16.56295377,843468.1464296664,444715.3087245,79.5675659822244,0.11150706582808333
wind11,Wind,2025,16.392134730527655,0.0,0.0,16.56295377,843468.1464296664,444715.3087245,78.58546042542811,0.11290060234716666
wind11,Wind,2030,18.20629746124385,0.0,0.0,16.56295377,843468.1464296664,444715.3087245,70.75482853646389,0.12539562318616668
wind11,Wind,2035,18.409166110797713,0.0,0.0,16.56295377,843468.1464296664,444715.3087245,69.97511171343038,0.12679287821783333
wind2,Wind,2020,13.726309461219579,0.0,0.0,24.36040519,1240553.230855569,654076.8793515001,138.02909773817177,0.06427880760758334
wind2,Wind,2025,0.0,0.0,0.0,0.0,1240553.230855569,0.0,0.0,0.0
wind2,Wind,2030,0.0,0.0,0.0,0.0,1240553.230855569,0.0,0.0,0.0
wind2,Wind,2035,15.495547122646958,0.0,0.0,24.36040519,1240553.230855569,654076.8793515001,122.26932648528691,0.07256395428683333
wind3,Wind,2020,386.9553381730585,0.0,0.0,338.8355107,17255192.77076859,9097733.462295,68.10327609766101,0.13027781226026772
wind3,Wind,2025,380.28257708968573,0.0,0.0,338.8355107,17255192.77076859,9097733.462295,69.29827402228982,0.12803126691014652
wind3,Wind,2030,412.17795598189804,0.0,0.0,338.8355107,17255192.77076859,9097733.462295,63.93579727058705,0.13876961258825002
wind3,Wind,2035,4625.7048684841875,0.0,0.0,3066.16,156144147.21974954,82326396.0,51.55334159870314,0.17210030509415994
wind4,Wind,2020,35.49563860206765,0.0,0.0,55.83753191,2843525.3877627077,1499237.7317835002,122.34638650206558,0.07251824979408335
wind4,Wind,2025,0.0,0.0,0.0,0.0,2843525.3877627077,0.0,0.0,0.0
wind4,Wind,2030,0.0,0.0,0.0,0.0,2843525.3877627077,0.0,0.0,0.0
wind4,Wind,2035,38.995846880727,0.0,0.0,55.83753191,2843525.3877627077,1499237.7317835002,111.36475976093085,0.07966924040250001
wind5,Wind,2020,333.67168886545005,0.0,0.0,377.1685598,19207302.66133278,10126975.83063,87.91359731988395,0.10092120090908334
wind5,Wind,2025,319.83622044014106,0.0,0.0,377.1685598,19207302.66133278,10126975.83063,91.71656184404179,0.09673657231991667
wind5,Wind,2030,357.3487299920863,0.0,0.0,377.1685598,19207302.66133278,10126975.83063,82.08866026363772,0.10808247800933332
wind5,Wind,2035,338.79526005377176,0.0,0.0,377.1685598,19207302.66133278,10126975.83063,86.58408765018436,0.10247085877495375
wind6,Wind,2020,124.8669083894595,0.0,0.0,88.8794533,4526184.687324228,2386413.3211049996,55.3597273896528,0.16026715152175
wind6,Wind,2025,118.25212622641288,0.0,0.0,88.8794533,4526184.687324228,2386413.3211049996,58.456437351442936,0.1517770534735
wind6,Wind,2030,132.4147693744627,0.0,0.0,88.8794533,4526184.687324228,2386413.3211049996,52.2041313146929,0.16995485978450003
wind6,Wind,2035,1132.258015383831,0.0,0.0,804.28,40957945.67990586,21594918.0,55.24612131688084,0.16059671894195496
wind7,Wind,2020,85.21670332220961,0.0,0.0,89.23307921,4544193.080934398,2395908.1767885,81.44062122987728,0.10894251153508333
wind7,Wind,2025,103.19017539447708,0.0,0.0,89.23307921,4544193.080934398,2395908.1767885,67.25544589096943,0.13192010996616665
wind7,Wind,2030,94.4637932266445,0.0,0.0,89.23307921,4544193.080934398,2395908.1767885,73.46837365583757,0.12076415165146763
wind7,Wind,2035,99.88166382776001,0.0,0.0,89.23307921,4544193.080934398,2395908.1767885,69.48323637950895,0.12769045139608337
wind8,Wind,2020,116.66408492665629,0.0,0.0,165.4704061,8426577.690202123,4442880.403785,110.31208192373703,0.08042950203672206
wind8,Wind,2025,123.54900942362747,0.0,0.0,165.4704061,8426577.690202123,4442880.403785,104.16480191969853,0.08517604463549999
wind8,Wind,2030,0.0,0.0,0.0,0.0,8426577.690202123,0.0,0.0,0.0
wind8,Wind,2035,117.97869159003683,0.0,0.0,165.4704061,8426577.690202123,4442880.403785,109.08290234907075,0.08133580631516667
wind9,Wind,2020,188.73165320646387,0.0,0.0,154.388654,7862239.648040212,4145335.3599,63.6224756363707,0.13945301136141666
wind9,Wind,2025,174.9330949363676,0.0,0.0,154.388654,7862239.648040212,4145335.3599,68.64095677440567,0.12925731567116666
wind9,Wind,2030,181.9019092681349,0.0,0.0,154.388654,7862239.648040212,4145335.3599,66.0112642921207,0.13440654277574998
wind9,Wind,2035,1565.407141448088,0.0,0.0,1370.5191685305388,69793665.95954587,36798439.67504496,68.09225715936574,0.13029889429271052
