period,timepoint_label,G106344,G106345,G106346,G106347,G106348,G106349,G106470,G106470_H2,G106471,G109041,G109041_H2,G109042,G109042_H2,G111092,G111093,G112778,G112779,G114088,G114089,G114090,H2,outside_coal,outside_coal_H2,s1,s10,s11,s2,s3,s4,s5,s6,s7,s8,s9,w1,w10,w11,w2,w3,w4,w5,w6,w7,w8,w9
2025,20250115,0.0,0.0,485.76,485.76,242.88,242.88,283.36,0.0,283.36,242.88000000000002,0.0,242.88000000000002,0.0,105.8231885226464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.14397011977924,0.0,0.0,0.04985807474031422,157.5499383445982,28.957972822181794,26.931668589510615,0.0,0.0,0.0,0.0,0.0,0.0,2.8162188676584745,0.0,74.74593130271514,0.0,57.271595072024965,0.0,0.0,24.887311412729968,0.0
2025,20250116,0.0,0.0,485.76,485.76,242.88,242.88,283.36,0.0,283.36,242.88000000000002,0.0,242.88000000000002,0.0,105.8231885226464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.04209241646822,25.37459304000842,0.0,0.0,0.0,0.0,0.0,414.88880589525263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.41918299929774,23.57458045483189,0.0
2025,20250117,0.0,0.0,485.76,485.76,242.88,242.88,283.36,0.0,283.36,242.88000000000002,0.0,242.88000000000002,0.0,105.8231885226464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.35391702774523,0.0,0.0,0.0,0.0,18.47684587991887,17.109548395582237,0.0,0.0,0.0,0.0,386.40656289577777,5.682325600434961,2.4774652982585703,0.0,64.39188021268585,0.0,47.45053783299322,20.425916701145233,13.772559783670102,20.360476129488543,17.171326782053256
2025,20250118,0.0,0.0,485.76,485.76,242.88,242.88,283.36,0.0,283.36,242.88000000000002,0.0,242.88000000000002,0.0,105.8231885226464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.449261472331145,0.0,0.0,0.019936187387613876,62.88749617395,11.579098783003023,10.681966563810931,0.0,0.0,0.0,0.0,357.9243215263834,5.083737986121562,2.280166823648483,0.0,59.634599158782294,0.0,41.55585965448629,18.1175228104359,12.125936568042459,17.146371804145197,25.667883321592242
2025,20250119,0.0,0.0,485.76,485.76,242.88,242.88,283.36,0.0,283.36,242.88000000000002,0.0,242.88000000000002,0.0,105.8231885226464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5446057260226,0.0,0.0,0.008060066239240486,25.13004536425548,4.681351622913469,4.25438473203962,0.0,0.0,0.0,0.0,329.4420785269085,4.485150371808165,2.0828683490383963,0.0,54.87731810487874,0.0,35.66118185088491,15.809128919726563,10.47931326371714,13.93226747880185,23.196277631380894
2025,20250120,0.0,0.0,485.76,485.76,242.88,242.88,283.36,0.0,283.36,242.88000000000002,0.0,242.88000000000002,0.0,105.8231885226464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.696403944611376,0.0,0.0,0.005373377456570778,16.75336357617032,3.120901060884411,2.8362564683891547,0.0,0.0,0.0,0.0,347.88920866484403,4.418389253605881,2.033768647530046,0.0,58.72418159137302,0.0,38.46448672729384,16.1096796086824,11.028359180675,13.893162604330708,22.889143818083905
2025,20250121,0.0,0.0,485.76,485.76,242.88,242.88,283.36,0.0,283.36,242.88000000000002,0.0,242.88000000000002,0.0,105.8231885226464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.848201972305688,0.0,0.0,0.00268668878266971,8.37668178808516,1.560450562029059,1.4181282636504662,0.0,0.0,0.0,0.0,366.33634043286,4.3516281354035975,1.9846689295581192,0.0,62.57104541466978,0.0,41.267791603702776,16.410230297638236,11.57740509763286,13.854057729859573,22.582009851324592
2025,20250122,0.0,0.0,485.76,485.76,242.88,242.88,283.36,0.0,283.36,242.88000000000002,0.0,242.88000000000002,0.0,105.8231885226464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.78347057079554,0.0,1.935569228049769,0.0,66.41790890116405,0.0,44.07109648011172,16.710780986594074,12.126451014590721,13.81495285538843,0.0
2025,20250123,0.0,0.0,485.76,485.76,242.88,242.88,283.36,0.0,283.36,242.88000000000002,0.0,242.88000000000002,0.0,105.8231885226464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.987452441997,4.1227185698785185,1.8771587651343113,0.0,64.34251911223734,0.0,42.4262591210248,15.974787100470625,11.81842818386581,0.0,14.87569685866265
2030,20300100,0.0,0.0,485.76,485.76,242.88,242.88,283.36,0.0,283.36,242.88,0.0,242.88000000000002,0.0,133.68546659413192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.70010534857556,0.0,0.0,0.0,0.0,0.0,0.0,14.645986217223737,0.0,0.0,0.0
2030,20300101,0.0,0.0,485.76,485.76,242.88,242.88,283.36,0.0,283.36,242.88,0.0,242.88000000000002,0.0,133.68546659413192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.66296251970016,0.0,0.0,0.0,58.14800581221,0.0,0.0,14.29672524538717,0.0,0.0,0.0
2030,20300102,0.0,0.0,485.76,485.76,242.88,242.88,283.36,0.0,283.36,242.88,0.0,242.88000000000002,0.0,133.68546659413192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.33446410456384,3.7878837936706535,1.8819231264795104,0.0,55.17203780403994,0.0,39.709269873750124,13.925865842031161,10.060864836198622,0.0,19.784119631182076
2030,20300103,0.0,0.0,485.76,485.76,242.88,242.88,283.36,0.0,283.36,242.88,0.0,242.88000000000002,0.0,133.68546659413192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.8489146199049,0.0,0.0,0.0,0.0,0.0,0.0,13.555006350328975,0.0,0.0,0.0
2030,20300104,0.0,0.0,485.76,485.76,242.88,242.88,283.36,0.0,283.36,242.88,0.0,242.88000000000002,0.0,133.68546659413192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.6633860619639,3.329774045651592,1.7338523576815423,0.0,0.0,0.0,17.637515661518137,13.184146946972962,0.0,0.0,17.702991760226297
2030,20300105,0.0,0.0,485.76,485.76,242.88,242.88,283.36,0.0,283.36,242.88,0.0,242.88000000000002,0.0,133.68546659413192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.292619176315776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.37790733371503,0.0,0.0,0.0,0.0,0.0,0.0,12.995473438729462,9.10162256914708,0.0,17.900587544196522
2030,20300106,0.0,0.0,485.76,485.76,242.88,242.88,283.36,0.0,283.36,242.88,0.0,242.88000000000002,0.0,133.68546659413192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.585238501566775,0.0,0.0,0.0034643807646372467,10.921085413896805,2.0121403513990264,6.311213060460885,0.0,0.0,0.0,0.0,291.9566695649654,3.4524785308393398,1.6723378192109597,0.0,48.28174342188917,0.0,33.92302112815226,0.0,9.138631410340608,0.0,0.0
