generation_project,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor
s5,s5,PV5,inside_lvliang,Solar,2030,133.03665965764247,0.0,0.0,191.9875282,4883950.280867221,2563033.50147,55.97692997931054,0.07904908519666667
s5,s5,PV5,inside_lvliang,Solar,2035,177.72488447909927,0.0,0.0,191.9875282,4883950.280867221,2563033.50147,41.90175058582186,0.105602392385
s6,s6,PV6,inside_lvliang,Solar,2020,0.12308229709011818,0.0,0.0,0.111278694,2830.8068441283126,1485.5705649,35.069035199009605,0.12617755469666667
s6,s6,PV6,inside_lvliang,Solar,2025,0.0,0.0,0.0,0.0,2830.8068441283126,0.0,0.0,0.0
s6,s6,PV6,inside_lvliang,Solar,2030,0.0,0.0,0.0,0.0,2830.8068441283126,0.0,0.0,0.0
s6,s6,PV6,inside_lvliang,Solar,2035,0.06030292085568869,0.0,0.0,0.111278694,2830.8068441283126,1485.5705649,71.57824774952216,0.06181941087
s7,s7,PV7,inside_lvliang,Solar,2020,74.76432399721011,0.0,0.0,46.94585543,1194250.6159777748,626727.1699905,24.356239562016583,0.1816752169691667
s7,s7,PV7,inside_lvliang,Solar,2025,0.0,0.0,0.0,0.0,1194250.6159777748,0.0,0.0,0.0
s7,s7,PV7,inside_lvliang,Solar,2030,0.0,0.0,0.0,0.0,1194250.6159777748,0.0,0.0,0.0
s7,s7,PV7,inside_lvliang,Solar,2035,31.210565497808087,0.0,0.0,46.94585543,1194250.6159777748,626727.1699905,58.344914836489004,0.07584080153999999
s8,s8,PV8,inside_lvliang,Solar,2020,100.60133948313853,0.0,0.0,92.49034205,2352851.960060824,1234746.0663675,35.66153338375409,0.12408117899378313
s8,s8,PV8,inside_lvliang,Solar,2025,0.0,0.0,0.0,0.0,2352851.960060824,0.0,0.0,0.0
s8,s8,PV8,inside_lvliang,Solar,2030,0.0,0.0,0.0,0.0,2352851.960060824,0.0,0.0,0.0
s8,s8,PV8,inside_lvliang,Solar,2035,29.709940895325467,0.0,0.0,92.49034205,2352851.960060824,1234746.0663675,120.75412869612249,0.0366440895625
s9,s9,PV9,inside_lvliang,Solar,2020,16.20163519145794,0.0,0.0,20.31984787,516914.4456533801,271269.9690645,48.648448468549525,0.0909571681375
s9,s9,PV9,inside_lvliang,Solar,2025,0.0,0.0,0.0,0.0,516914.4456533801,0.0,0.0,0.0
s9,s9,PV9,inside_lvliang,Solar,2030,0.0,0.0,0.0,0.0,516914.4456533801,0.0,0.0,0.0
s9,s9,PV9,inside_lvliang,Solar,2035,19.197028214067036,0.0,0.0,20.31984787,516914.4456533801,271269.9690645,41.05762652056327,0.10777352423833335
w1,w1,wind1,inside_lvliang,Wind,2020,2154.1915556337563,0.0,0.0,1639.92,83512898.84044267,44031852.0,59.207710895941844,0.14985118802099098
w1,w1,wind1,inside_lvliang,Wind,2025,2913.9663451976076,0.0,0.0,1639.92,83512898.84044267,44031852.0,43.77015233914562,0.20270310573777284
w1,w1,wind1,inside_lvliang,Wind,2030,2471.800996672483,0.0,0.0,1639.92,83512898.84044267,44031852.0,51.59992694077812,0.17194492984346976
w1,w1,wind1,inside_lvliang,Wind,2035,1926.6270163291758,0.0,0.0,1639.92,83512898.84044267,44031852.0,66.20106006997406,0.13402120462092676
w10,w10,wind10,inside_lvliang,Wind,2020,29.70961127746284,0.0,0.0,40.19400551,2046879.0649231821,1079209.0479434999,105.22144109095343,0.08432070237558334
w10,w10,wind10,inside_lvliang,Wind,2025,32.396894848587166,0.0,0.0,40.19400551,2046879.0649231821,1079209.0479434999,96.49344875417933,0.09194764963125002
w10,w10,wind10,inside_lvliang,Wind,2030,25.567352836612297,0.0,0.0,40.19400551,2046879.0649231821,1079209.0479434999,122.26874377038136,0.072564300116
w10,w10,wind10,inside_lvliang,Wind,2035,29.460941265023582,0.0,0.0,40.19400551,2046879.0649231821,1079209.0479434999,106.10958029973112,0.08361493649016667
w11,w11,wind11,inside_lvliang,Wind,2020,10.319702963037443,0.0,0.0,16.56295377,843468.1464296664,444715.3087245,124.82757108107789,0.07107681212508335
w11,w11,wind11,inside_lvliang,Wind,2025,15.583858016500457,0.0,0.0,16.56295377,843468.1464296664,444715.3087245,82.6613957718439,0.10733360760383333
w11,w11,wind11,inside_lvliang,Wind,2030,15.206438023973057,0.0,0.0,16.56295377,843468.1464296664,444715.3087245,84.71303096249997,0.10473413259983334
w11,w11,wind11,inside_lvliang,Wind,2035,9.493222651061158,0.0,0.0,16.56295377,843468.1464296664,444715.3087245,135.695063994962,0.06538444035141668
w2,w2,wind2,inside_lvliang,Wind,2020,11.321920141118554,0.0,0.0,24.36040519,1240553.230855569,654076.8793515001,167.34176593652325,0.05301931510108334
w2,w2,wind2,inside_lvliang,Wind,2025,0.0,0.0,0.0,0.0,1240553.230855569,0.0,0.0,0.0
w2,w2,wind2,inside_lvliang,Wind,2030,0.0,0.0,0.0,0.0,1240553.230855569,0.0,0.0,0.0
w2,w2,wind2,inside_lvliang,Wind,2035,9.125094717847706,0.0,0.0,24.36040519,1240553.230855569,654076.8793515001,207.6285418168182,0.04273182164708334
w3,w3,wind3,inside_lvliang,Wind,2020,357.8899776419072,0.0,0.0,338.8355107,17255192.77076859,9097733.462295,73.63415540915608,0.12049226026237575
w3,w3,wind3,inside_lvliang,Wind,2025,364.5446264177916,0.0,0.0,338.8355107,17255192.77076859,9097733.462295,72.2899868035949,0.1227327076689831
w3,w3,wind3,inside_lvliang,Wind,2030,295.4477968553041,0.0,0.0,338.8355107,17255192.77076859,9097733.462295,89.19655693344015,0.09946959975575001
w3,w3,wind3,inside_lvliang,Wind,2035,3730.9580678490893,0.0,0.0,3066.16,156144147.21974954,82326396.0,63.91670420386919,0.13881106556215664
w4,w4,wind4,inside_lvliang,Wind,2020,22.24320343660829,0.0,0.0,55.83753191,2843525.3877627077,1499237.7317835002,195.24000362280572,0.04544327828891667
w4,w4,wind4,inside_lvliang,Wind,2025,0.0,0.0,0.0,0.0,2843525.3877627077,0.0,0.0,0.0
w4,w4,wind4,inside_lvliang,Wind,2030,0.0,0.0,0.0,0.0,2843525.3877627077,0.0,0.0,0.0
w4,w4,wind4,inside_lvliang,Wind,2035,24.41635821969304,0.0,0.0,55.83753191,2843525.3877627077,1499237.7317835002,177.86285245616796,0.049883073926000006
w5,w5,wind5,inside_lvliang,Wind,2020,252.43087031566614,0.0,0.0,377.1685598,19207302.66133278,10126975.83063,116.20717567261131,0.07634938003102477
w5,w5,wind5,inside_lvliang,Wind,2025,346.0822669851262,0.0,0.0,377.1685598,19207302.66133278,10126975.83063,84.76099843978281,0.10467486203650002
w5,w5,wind5,inside_lvliang,Wind,2030,192.9826778560937,0.0,0.0,377.1685598,19207302.66133278,10126975.83063,152.00472300336313,0.058368882508762286
w5,w5,wind5,inside_lvliang,Wind,2035,175.76658839358458,0.0,0.0,377.1685598,19207302.66133278,10126975.83063,166.8933712605044,0.05316176281148629
w6,w6,wind6,inside_lvliang,Wind,2020,102.06556504595298,0.0,0.0,88.8794533,4526184.687324228,2386413.3211049996,67.72703414042697,0.13100154067523626
w6,w6,wind6,inside_lvliang,Wind,2025,101.79923890074087,0.0,0.0,88.8794533,4526184.687324228,2386413.3211049996,67.90422092614406,0.13065971005558336
w6,w6,wind6,inside_lvliang,Wind,2030,80.68575649236772,0.0,0.0,88.8794533,4526184.687324228,2386413.3211049996,85.6730891416146,0.10356047513466667
w6,w6,wind6,inside_lvliang,Wind,2035,745.584820922253,0.0,0.0,804.28,40957945.67990586,21594918.0,83.89771616129596,0.10575193490014555
w7,w7,wind7,inside_lvliang,Wind,2020,84.76891495027954,0.0,0.0,89.23307921,4544193.080934398,2395908.1767885,81.8708280245601,0.10837005111391666
w7,w7,wind7,inside_lvliang,Wind,2025,84.57718472380401,0.0,0.0,89.23307921,4544193.080934398,2395908.1767885,82.05642314043146,0.108124939867
w7,w7,wind7,inside_lvliang,Wind,2030,52.15097634660924,0.0,0.0,89.23307921,4544193.080934398,2395908.1767885,133.07711080224348,0.06667071267383333
w7,w7,wind7,inside_lvliang,Wind,2035,67.33965904748507,0.0,0.0,89.23307921,4544193.080934398,2395908.1767885,103.06112855173551,0.08608818807283332
w8,w8,wind8,inside_lvliang,Wind,2020,117.07984244468828,0.0,0.0,165.4704061,8426577.690202123,4442880.403785,109.92035712780367,0.0807161298379375
w8,w8,wind8,inside_lvliang,Wind,2025,131.7973265524168,0.0,0.0,165.4704061,8426577.690202123,4442880.403785,97.64582052329295,0.09086252509541666
w8,w8,wind8,inside_lvliang,Wind,2030,0.0,0.0,0.0,0.0,8426577.690202123,0.0,0.0,0.0
w8,w8,wind8,inside_lvliang,Wind,2035,101.71622153520052,0.0,0.0,165.4704061,8426577.690202123,4442880.403785,126.52316316658933,0.07012428076966666
w9,w9,wind9,inside_lvliang,Wind,2020,155.15669662161787,0.0,0.0,154.388654,7862239.648040212,4145335.3599,77.38998876228463,0.11464461953874999
w9,w9,wind9,inside_lvliang,Wind,2025,161.95463438524285,0.0,0.0,154.388654,7862239.648040212,4145335.3599,74.1415955987878,0.11966758667796082
w9,w9,wind9,inside_lvliang,Wind,2030,138.47110464761107,0.0,0.0,154.388654,7862239.648040212,4145335.3599,86.71538396763538,0.10231570699233332
w9,w9,wind9,inside_lvliang,Wind,2035,833.9065247044118,0.0,0.0,874.8988732962998,44554210.63296451,23491034.74800565,81.59816881764968,0.10873216821308336
