load_zone,timestamp,component,injects_or_withdraws,value
inside_lvliang,88,RecoveryDemand,withdraws,-0.0
inside_lvliang,88,ShiftDemand,withdraws,-0.0
inside_lvliang,88,ZoneTotalDistributedDispatch,injects,0.0
inside_lvliang,88,zone_demand_mw,withdraws,-2342.573377
inside_lvliang,89,InjectIntoDistributedGrid,injects,2395.1052750000003
inside_lvliang,89,RecoveryDemand,withdraws,-0.0
inside_lvliang,89,ShiftDemand,withdraws,-0.0
inside_lvliang,89,ZoneTotalDistributedDispatch,injects,0.0
inside_lvliang,89,zone_demand_mw,withdraws,-2395.105275
inside_lvliang,90,InjectIntoDistributedGrid,injects,2603.009954
inside_lvliang,90,RecoveryDemand,withdraws,-0.0
inside_lvliang,90,ShiftDemand,withdraws,-0.0
inside_lvliang,90,ZoneTotalDistributedDispatch,injects,0.0
inside_lvliang,90,zone_demand_mw,withdraws,-2603.009954
inside_lvliang,91,InjectIntoDistributedGrid,injects,2765.9028060000005
inside_lvliang,91,RecoveryDemand,withdraws,-0.0
inside_lvliang,91,ShiftDemand,withdraws,-0.0
inside_lvliang,91,ZoneTotalDistributedDispatch,injects,0.0
inside_lvliang,91,zone_demand_mw,withdraws,-2765.902806
inside_lvliang,92,InjectIntoDistributedGrid,injects,2733.6644955300007
inside_lvliang,92,RecoveryDemand,withdraws,-0.0
inside_lvliang,92,ShiftDemand,withdraws,75.68761547
inside_lvliang,92,ZoneTotalDistributedDispatch,injects,0.0
inside_lvliang,92,zone_demand_mw,withdraws,-2809.352111
inside_lvliang,93,InjectIntoDistributedGrid,injects,2698.6443592650003
inside_lvliang,93,RecoveryDemand,withdraws,37.843807735
inside_lvliang,93,ShiftDemand,withdraws,-0.0
inside_lvliang,93,ZoneTotalDistributedDispatch,injects,0.0
inside_lvliang,93,zone_demand_mw,withdraws,-2736.488167
inside_lvliang,94,InjectIntoDistributedGrid,injects,2718.946587
inside_lvliang,94,RecoveryDemand,withdraws,-0.0
inside_lvliang,94,ShiftDemand,withdraws,-0.0
inside_lvliang,94,ZoneTotalDistributedDispatch,injects,0.0
inside_lvliang,94,zone_demand_mw,withdraws,-2718.946587
inside_lvliang,95,InjectIntoDistributedGrid,injects,2621.304767
inside_lvliang,95,RecoveryDemand,withdraws,-0.0
inside_lvliang,95,ShiftDemand,withdraws,-0.0
inside_lvliang,95,ZoneTotalDistributedDispatch,injects,0.0
inside_lvliang,95,zone_demand_mw,withdraws,-2621.304767
inside_lvliang,96,InjectIntoDistributedGrid,injects,2483.3807260000003
inside_lvliang,96,RecoveryDemand,withdraws,-0.0
inside_lvliang,96,ShiftDemand,withdraws,-0.0
inside_lvliang,96,ZoneTotalDistributedDispatch,injects,0.0
inside_lvliang,96,zone_demand_mw,withdraws,-2483.380726
outside_lvliang,1,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,1,RecoveryDemand,withdraws,-0.0
outside_lvliang,1,ShiftDemand,withdraws,-0.0
outside_lvliang,1,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,1,zone_demand_mw,withdraws,-1000.0
outside_lvliang,2,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,2,RecoveryDemand,withdraws,-0.0
outside_lvliang,2,ShiftDemand,withdraws,-0.0
outside_lvliang,2,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,2,zone_demand_mw,withdraws,-1000.0
outside_lvliang,3,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,3,RecoveryDemand,withdraws,-0.0
outside_lvliang,3,ShiftDemand,withdraws,-0.0
outside_lvliang,3,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,3,zone_demand_mw,withdraws,-1000.0
outside_lvliang,4,InjectIntoDistributedGrid,injects,1003.8454157606627
outside_lvliang,4,RecoveryDemand,withdraws,-0.0
outside_lvliang,4,ShiftDemand,withdraws,-3.845415760662455
outside_lvliang,4,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,4,zone_demand_mw,withdraws,-1000.0
outside_lvliang,5,InjectIntoDistributedGrid,injects,1001.9227078803314
outside_lvliang,5,RecoveryDemand,withdraws,-1.9227078803312274
outside_lvliang,5,ShiftDemand,withdraws,-0.0
outside_lvliang,5,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,5,zone_demand_mw,withdraws,-1000.0
outside_lvliang,6,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,6,RecoveryDemand,withdraws,-0.0
outside_lvliang,6,ShiftDemand,withdraws,-0.0
outside_lvliang,6,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,6,zone_demand_mw,withdraws,-1000.0
outside_lvliang,7,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,7,RecoveryDemand,withdraws,-0.0
outside_lvliang,7,ShiftDemand,withdraws,-0.0
outside_lvliang,7,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,7,zone_demand_mw,withdraws,-1000.0
outside_lvliang,8,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,8,RecoveryDemand,withdraws,-0.0
outside_lvliang,8,ShiftDemand,withdraws,-0.0
outside_lvliang,8,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,8,zone_demand_mw,withdraws,-1000.0
outside_lvliang,9,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,9,RecoveryDemand,withdraws,-0.0
outside_lvliang,9,ShiftDemand,withdraws,-0.0
outside_lvliang,9,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,9,zone_demand_mw,withdraws,-1000.0
outside_lvliang,10,InjectIntoDistributedGrid,injects,1003.8454157606627
outside_lvliang,10,RecoveryDemand,withdraws,-0.0
outside_lvliang,10,ShiftDemand,withdraws,-3.845415760662455
outside_lvliang,10,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,10,zone_demand_mw,withdraws,-1000.0
outside_lvliang,11,InjectIntoDistributedGrid,injects,1001.9227078803314
outside_lvliang,11,RecoveryDemand,withdraws,-1.9227078803312274
outside_lvliang,11,ShiftDemand,withdraws,-0.0
outside_lvliang,11,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,11,zone_demand_mw,withdraws,-1000.0
outside_lvliang,12,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,12,RecoveryDemand,withdraws,-0.0
outside_lvliang,12,ShiftDemand,withdraws,-0.0
outside_lvliang,12,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,12,zone_demand_mw,withdraws,-1000.0
outside_lvliang,13,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,13,RecoveryDemand,withdraws,-0.0
outside_lvliang,13,ShiftDemand,withdraws,-0.0
outside_lvliang,13,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,13,zone_demand_mw,withdraws,-1000.0
outside_lvliang,14,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,14,RecoveryDemand,withdraws,-0.0
outside_lvliang,14,ShiftDemand,withdraws,-0.0
outside_lvliang,14,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,14,zone_demand_mw,withdraws,-1000.0
outside_lvliang,15,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,15,RecoveryDemand,withdraws,-0.0
outside_lvliang,15,ShiftDemand,withdraws,-0.0
outside_lvliang,15,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,15,zone_demand_mw,withdraws,-1000.0
outside_lvliang,16,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,16,RecoveryDemand,withdraws,-0.0
outside_lvliang,16,ShiftDemand,withdraws,-0.0
outside_lvliang,16,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,16,zone_demand_mw,withdraws,-1000.0
outside_lvliang,17,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,17,RecoveryDemand,withdraws,-0.0
outside_lvliang,17,ShiftDemand,withdraws,-0.0
outside_lvliang,17,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,17,zone_demand_mw,withdraws,-1000.0
outside_lvliang,18,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,18,RecoveryDemand,withdraws,-0.0
outside_lvliang,18,ShiftDemand,withdraws,-0.0
outside_lvliang,18,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,18,zone_demand_mw,withdraws,-1000.0
outside_lvliang,19,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,19,RecoveryDemand,withdraws,-0.0
outside_lvliang,19,ShiftDemand,withdraws,-0.0
outside_lvliang,19,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,19,zone_demand_mw,withdraws,-1000.0
outside_lvliang,20,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,20,RecoveryDemand,withdraws,-0.0
outside_lvliang,20,ShiftDemand,withdraws,-0.0
outside_lvliang,20,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,20,zone_demand_mw,withdraws,-1000.0
outside_lvliang,21,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,21,RecoveryDemand,withdraws,-0.0
outside_lvliang,21,ShiftDemand,withdraws,-0.0
outside_lvliang,21,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,21,zone_demand_mw,withdraws,-1000.0
outside_lvliang,22,InjectIntoDistributedGrid,injects,992.3091684786751
outside_lvliang,22,RecoveryDemand,withdraws,-0.0
outside_lvliang,22,ShiftDemand,withdraws,7.690831521324867
outside_lvliang,22,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,22,zone_demand_mw,withdraws,-1000.0
outside_lvliang,23,InjectIntoDistributedGrid,injects,996.1545842393379
outside_lvliang,23,RecoveryDemand,withdraws,3.8454157606624335
outside_lvliang,23,ShiftDemand,withdraws,-0.0
outside_lvliang,23,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,23,zone_demand_mw,withdraws,-1000.0
outside_lvliang,24,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,24,RecoveryDemand,withdraws,-0.0
outside_lvliang,24,ShiftDemand,withdraws,-0.0
outside_lvliang,24,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,24,zone_demand_mw,withdraws,-1000.0
outside_lvliang,25,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,25,RecoveryDemand,withdraws,-0.0
outside_lvliang,25,ShiftDemand,withdraws,-0.0
outside_lvliang,25,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,25,zone_demand_mw,withdraws,-1000.0
outside_lvliang,26,InjectIntoDistributedGrid,injects,1010.3333333333334
outside_lvliang,26,RecoveryDemand,withdraws,-0.0
outside_lvliang,26,ShiftDemand,withdraws,-10.333333333333485
outside_lvliang,26,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,26,zone_demand_mw,withdraws,-1000.0
outside_lvliang,27,InjectIntoDistributedGrid,injects,1005.166666666667
outside_lvliang,27,RecoveryDemand,withdraws,-5.1666666666667425
outside_lvliang,27,ShiftDemand,withdraws,-0.0
outside_lvliang,27,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,27,zone_demand_mw,withdraws,-1000.0
outside_lvliang,28,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,28,RecoveryDemand,withdraws,-0.0
outside_lvliang,28,ShiftDemand,withdraws,-0.0
outside_lvliang,28,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,28,zone_demand_mw,withdraws,-1000.0
outside_lvliang,29,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,29,RecoveryDemand,withdraws,-0.0
outside_lvliang,29,ShiftDemand,withdraws,-0.0
outside_lvliang,29,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,29,zone_demand_mw,withdraws,-1000.0
outside_lvliang,30,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,30,RecoveryDemand,withdraws,-0.0
outside_lvliang,30,ShiftDemand,withdraws,-0.0
outside_lvliang,30,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,30,zone_demand_mw,withdraws,-1000.0
outside_lvliang,31,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,31,RecoveryDemand,withdraws,-0.0
outside_lvliang,31,ShiftDemand,withdraws,-0.0
outside_lvliang,31,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,31,zone_demand_mw,withdraws,-1000.0
outside_lvliang,32,InjectIntoDistributedGrid,injects,1010.3333333333334
outside_lvliang,32,RecoveryDemand,withdraws,-0.0
outside_lvliang,32,ShiftDemand,withdraws,-10.333333333333371
outside_lvliang,32,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,32,zone_demand_mw,withdraws,-1000.0
outside_lvliang,33,InjectIntoDistributedGrid,injects,1005.166666666667
outside_lvliang,33,RecoveryDemand,withdraws,-5.166666666666686
outside_lvliang,33,ShiftDemand,withdraws,-0.0
outside_lvliang,33,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,33,zone_demand_mw,withdraws,-1000.0
outside_lvliang,34,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,34,RecoveryDemand,withdraws,-0.0
outside_lvliang,34,ShiftDemand,withdraws,-0.0
outside_lvliang,34,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,34,zone_demand_mw,withdraws,-1000.0
outside_lvliang,35,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,35,RecoveryDemand,withdraws,-0.0
outside_lvliang,35,ShiftDemand,withdraws,-0.0
outside_lvliang,35,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,35,zone_demand_mw,withdraws,-1000.0
outside_lvliang,36,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,36,RecoveryDemand,withdraws,-0.0
outside_lvliang,36,ShiftDemand,withdraws,-0.0
outside_lvliang,36,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,36,zone_demand_mw,withdraws,-1000.0
outside_lvliang,37,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,37,RecoveryDemand,withdraws,-0.0
outside_lvliang,37,ShiftDemand,withdraws,-0.0
outside_lvliang,37,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,37,zone_demand_mw,withdraws,-1000.0
outside_lvliang,38,InjectIntoDistributedGrid,injects,1010.3333333333334
outside_lvliang,38,RecoveryDemand,withdraws,-0.0
outside_lvliang,38,ShiftDemand,withdraws,-10.333333333333371
outside_lvliang,38,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,38,zone_demand_mw,withdraws,-1000.0
outside_lvliang,39,InjectIntoDistributedGrid,injects,1005.166666666667
outside_lvliang,39,RecoveryDemand,withdraws,-5.166666666666686
outside_lvliang,39,ShiftDemand,withdraws,-0.0
outside_lvliang,39,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,39,zone_demand_mw,withdraws,-1000.0
outside_lvliang,40,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,40,RecoveryDemand,withdraws,-0.0
outside_lvliang,40,ShiftDemand,withdraws,-0.0
outside_lvliang,40,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,40,zone_demand_mw,withdraws,-1000.0
outside_lvliang,41,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,41,RecoveryDemand,withdraws,-0.0
outside_lvliang,41,ShiftDemand,withdraws,-0.0
outside_lvliang,41,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,41,zone_demand_mw,withdraws,-1000.0
outside_lvliang,42,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,42,RecoveryDemand,withdraws,-0.0
outside_lvliang,42,ShiftDemand,withdraws,-0.0
outside_lvliang,42,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,42,zone_demand_mw,withdraws,-1000.0
outside_lvliang,43,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,43,RecoveryDemand,withdraws,-0.0
outside_lvliang,43,ShiftDemand,withdraws,-0.0
outside_lvliang,43,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,43,zone_demand_mw,withdraws,-1000.0
outside_lvliang,44,InjectIntoDistributedGrid,injects,969.0000000000001
outside_lvliang,44,RecoveryDemand,withdraws,-0.0
outside_lvliang,44,ShiftDemand,withdraws,31.0
outside_lvliang,44,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,44,zone_demand_mw,withdraws,-1000.0
outside_lvliang,45,InjectIntoDistributedGrid,injects,984.5000000000003
outside_lvliang,45,RecoveryDemand,withdraws,15.5
outside_lvliang,45,ShiftDemand,withdraws,-0.0
outside_lvliang,45,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,45,zone_demand_mw,withdraws,-1000.0
outside_lvliang,46,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,46,RecoveryDemand,withdraws,-0.0
outside_lvliang,46,ShiftDemand,withdraws,-0.0
outside_lvliang,46,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,46,zone_demand_mw,withdraws,-1000.0
outside_lvliang,47,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,47,RecoveryDemand,withdraws,-0.0
outside_lvliang,47,ShiftDemand,withdraws,-0.0
outside_lvliang,47,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,47,zone_demand_mw,withdraws,-1000.0
outside_lvliang,48,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,48,RecoveryDemand,withdraws,-0.0
outside_lvliang,48,ShiftDemand,withdraws,-0.0
outside_lvliang,48,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,48,zone_demand_mw,withdraws,-1000.0
outside_lvliang,49,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,49,RecoveryDemand,withdraws,-0.0
outside_lvliang,49,ShiftDemand,withdraws,-0.0
outside_lvliang,49,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,49,zone_demand_mw,withdraws,-1000.0
outside_lvliang,50,InjectIntoDistributedGrid,injects,1010.3333333333334
outside_lvliang,50,RecoveryDemand,withdraws,-0.0
outside_lvliang,50,ShiftDemand,withdraws,-10.333333333333371
outside_lvliang,50,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,50,zone_demand_mw,withdraws,-1000.0
outside_lvliang,51,InjectIntoDistributedGrid,injects,1005.166666666667
outside_lvliang,51,RecoveryDemand,withdraws,-5.166666666666686
outside_lvliang,51,ShiftDemand,withdraws,-0.0
outside_lvliang,51,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,51,zone_demand_mw,withdraws,-1000.0
outside_lvliang,52,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,52,RecoveryDemand,withdraws,-0.0
outside_lvliang,52,ShiftDemand,withdraws,-0.0
outside_lvliang,52,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,52,zone_demand_mw,withdraws,-1000.0
outside_lvliang,53,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,53,RecoveryDemand,withdraws,-0.0
outside_lvliang,53,ShiftDemand,withdraws,-0.0
outside_lvliang,53,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,53,zone_demand_mw,withdraws,-1000.0
outside_lvliang,54,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,54,RecoveryDemand,withdraws,-0.0
outside_lvliang,54,ShiftDemand,withdraws,-0.0
outside_lvliang,54,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,54,zone_demand_mw,withdraws,-1000.0
outside_lvliang,55,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,55,RecoveryDemand,withdraws,-0.0
outside_lvliang,55,ShiftDemand,withdraws,-0.0
outside_lvliang,55,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,55,zone_demand_mw,withdraws,-1000.0
outside_lvliang,56,InjectIntoDistributedGrid,injects,1010.3333333333336
outside_lvliang,56,RecoveryDemand,withdraws,-0.0
outside_lvliang,56,ShiftDemand,withdraws,-10.333333333333371
outside_lvliang,56,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,56,zone_demand_mw,withdraws,-1000.0
outside_lvliang,57,InjectIntoDistributedGrid,injects,1005.166666666667
outside_lvliang,57,RecoveryDemand,withdraws,-5.166666666666686
outside_lvliang,57,ShiftDemand,withdraws,-0.0
outside_lvliang,57,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,57,zone_demand_mw,withdraws,-1000.0
outside_lvliang,58,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,58,RecoveryDemand,withdraws,-0.0
outside_lvliang,58,ShiftDemand,withdraws,-0.0
outside_lvliang,58,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,58,zone_demand_mw,withdraws,-1000.0
outside_lvliang,59,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,59,RecoveryDemand,withdraws,-0.0
outside_lvliang,59,ShiftDemand,withdraws,-0.0
outside_lvliang,59,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,59,zone_demand_mw,withdraws,-1000.0
outside_lvliang,60,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,60,RecoveryDemand,withdraws,-0.0
outside_lvliang,60,ShiftDemand,withdraws,-0.0
outside_lvliang,60,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,60,zone_demand_mw,withdraws,-1000.0
outside_lvliang,61,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,61,RecoveryDemand,withdraws,-0.0
outside_lvliang,61,ShiftDemand,withdraws,-0.0
outside_lvliang,61,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,61,zone_demand_mw,withdraws,-1000.0
outside_lvliang,62,InjectIntoDistributedGrid,injects,1010.3333333333334
outside_lvliang,62,RecoveryDemand,withdraws,-0.0
outside_lvliang,62,ShiftDemand,withdraws,-10.333333333333258
outside_lvliang,62,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,62,zone_demand_mw,withdraws,-1000.0
outside_lvliang,63,InjectIntoDistributedGrid,injects,1005.166666666667
outside_lvliang,63,RecoveryDemand,withdraws,-5.166666666666629
outside_lvliang,63,ShiftDemand,withdraws,-0.0
outside_lvliang,63,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,63,zone_demand_mw,withdraws,-1000.0
outside_lvliang,64,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,64,RecoveryDemand,withdraws,-0.0
outside_lvliang,64,ShiftDemand,withdraws,-0.0
outside_lvliang,64,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,64,zone_demand_mw,withdraws,-1000.0
outside_lvliang,65,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,65,RecoveryDemand,withdraws,-0.0
outside_lvliang,65,ShiftDemand,withdraws,-0.0
outside_lvliang,65,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,65,zone_demand_mw,withdraws,-1000.0
outside_lvliang,66,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,66,RecoveryDemand,withdraws,-0.0
outside_lvliang,66,ShiftDemand,withdraws,-0.0
outside_lvliang,66,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,66,zone_demand_mw,withdraws,-1000.0
outside_lvliang,67,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,67,RecoveryDemand,withdraws,-0.0
outside_lvliang,67,ShiftDemand,withdraws,-0.0
outside_lvliang,67,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,67,zone_demand_mw,withdraws,-1000.0
outside_lvliang,68,InjectIntoDistributedGrid,injects,969.0000000000001
outside_lvliang,68,RecoveryDemand,withdraws,-0.0
outside_lvliang,68,ShiftDemand,withdraws,31.0
outside_lvliang,68,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,68,zone_demand_mw,withdraws,-1000.0
outside_lvliang,69,InjectIntoDistributedGrid,injects,984.5000000000003
outside_lvliang,69,RecoveryDemand,withdraws,15.5
outside_lvliang,69,ShiftDemand,withdraws,-0.0
outside_lvliang,69,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,69,zone_demand_mw,withdraws,-1000.0
outside_lvliang,70,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,70,RecoveryDemand,withdraws,-0.0
outside_lvliang,70,ShiftDemand,withdraws,-0.0
outside_lvliang,70,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,70,zone_demand_mw,withdraws,-1000.0
outside_lvliang,71,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,71,RecoveryDemand,withdraws,-0.0
outside_lvliang,71,ShiftDemand,withdraws,-0.0
outside_lvliang,71,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,71,zone_demand_mw,withdraws,-1000.0
outside_lvliang,72,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,72,RecoveryDemand,withdraws,-0.0
outside_lvliang,72,ShiftDemand,withdraws,-0.0
outside_lvliang,72,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,72,zone_demand_mw,withdraws,-1000.0
outside_lvliang,73,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,73,RecoveryDemand,withdraws,-0.0
outside_lvliang,73,ShiftDemand,withdraws,-0.0
outside_lvliang,73,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,73,zone_demand_mw,withdraws,-1000.0
outside_lvliang,74,InjectIntoDistributedGrid,injects,1010.3333333333334
outside_lvliang,74,RecoveryDemand,withdraws,-0.0
outside_lvliang,74,ShiftDemand,withdraws,-10.333333333333371
outside_lvliang,74,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,74,zone_demand_mw,withdraws,-1000.0
outside_lvliang,75,InjectIntoDistributedGrid,injects,1005.166666666667
outside_lvliang,75,RecoveryDemand,withdraws,-5.166666666666686
outside_lvliang,75,ShiftDemand,withdraws,-0.0
outside_lvliang,75,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,75,zone_demand_mw,withdraws,-1000.0
outside_lvliang,76,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,76,RecoveryDemand,withdraws,-0.0
outside_lvliang,76,ShiftDemand,withdraws,-0.0
outside_lvliang,76,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,76,zone_demand_mw,withdraws,-1000.0
outside_lvliang,77,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,77,RecoveryDemand,withdraws,-0.0
outside_lvliang,77,ShiftDemand,withdraws,-0.0
outside_lvliang,77,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,77,zone_demand_mw,withdraws,-1000.0
outside_lvliang,78,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,78,RecoveryDemand,withdraws,-0.0
outside_lvliang,78,ShiftDemand,withdraws,-0.0
outside_lvliang,78,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,78,zone_demand_mw,withdraws,-1000.0
outside_lvliang,79,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,79,RecoveryDemand,withdraws,-0.0
outside_lvliang,79,ShiftDemand,withdraws,-0.0
outside_lvliang,79,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,79,zone_demand_mw,withdraws,-1000.0
outside_lvliang,80,InjectIntoDistributedGrid,injects,1010.3333333333336
outside_lvliang,80,RecoveryDemand,withdraws,-0.0
outside_lvliang,80,ShiftDemand,withdraws,-10.333333333333371
outside_lvliang,80,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,80,zone_demand_mw,withdraws,-1000.0
outside_lvliang,81,InjectIntoDistributedGrid,injects,1005.166666666667
