load_zone,period,PV1,PV10,PV11,PV2,PV3,PV4,PV5,PV6,PV7,PV8,PV9,coal1,coal10,coal11,coal12,coal13,coal14,coal15,coal16,coal17,coal2,coal3,coal4,coal5,coal6,coal7,coal8,coal9,hydrogen,hydrogen1,hydrogen2,hydrogen3,hydrogen_outside,outside,wind1,wind10,wind11,wind2,wind3,wind4,wind5,wind6,wind7,wind8,wind9,TXPowerNet,CogenZonalOutput
inside_lvliang,2020,314.44951185803876,99.07883900003219,0.1461282133368801,0.158273291100034,516.4920207504466,84.68926687919333,215.21591917483335,0.1230822970901182,74.7643239972101,100.60133948313855,16.201635191457935,2129.0860799999996,4258.172159999999,894.1402804059693,0.0,0.0,0.0,0.0,0.0,0.0,2129.0860799999996,2483.933760000001,2483.933760000001,2129.0860799999996,2129.0860799999996,0.0,0.0,4258.172159999999,0.0,0.0,0.0,0.0,0.0,0.0,2154.191555633756,29.709611277462834,10.319702963037441,11.321920141118554,357.88997764190714,22.243203436608297,252.43087031566617,102.065565045953,84.76891495027954,117.07984244468827,155.15669662161787,-9642.291446673713,5034.059598718533
inside_lvliang,2025,204.4956475700068,0.0,0.0,0.10783701386538906,312.6905215256173,80.33130584977086,44.71319852942338,0.0,0.0,0.0,0.0,2129.0860799999996,4258.172159999999,0.0,0.0,0.0,0.0,0.0,927.6460705895183,0.0,2129.0860799999996,2483.933760000001,2483.933760000001,2129.0860799999996,2129.0860799999996,0.0,0.0,4258.172159999999,0.0,0.0,0.0,0.0,0.0,0.0,2913.966345197608,32.396894848587166,15.583858016500459,0.0,364.54462641779156,0.0,346.0822669851261,101.79923890074089,84.57718472380404,131.7973265524168,161.95463438524285,-9642.291446673711,4924.6111226264575
inside_lvliang,2030,148.25488929356735,0.0,0.0,0.15123078666528084,446.4215676839837,62.01191208122388,133.03665965764247,0.0,0.0,0.0,0.0,2129.0860799999996,4258.172159999999,0.0,0.0,0.0,0.0,0.0,1171.8868001641608,0.0,2129.0860799999996,2483.933760000001,2483.933760000001,2129.0860799999996,2129.0860799999996,0.0,0.0,4258.172159999999,0.0,0.0,0.0,0.0,0.0,0.0,2471.8009966724826,25.5673528366123,15.206438023973051,0.0,295.44779685530403,0.0,192.98267785609366,80.68575649236772,52.15097634660924,0.0,138.4711046476111,-9642.291446673711,5413.22192033418
inside_lvliang,2035,144.83209368009992,81.48734785356662,0.10650557900047779,1.0820668803499005,517.2997287342758,753.6887486635735,177.72488447909925,0.06030292085568868,31.21056549780809,29.70994089532547,19.197028214067032,2129.0860799999996,0.0,0.0,0.0,0.0,0.0,0.0,2483.933760000001,2483.933760000001,2129.0860799999996,2483.933760000001,2483.933760000001,1896.94190971935,2129.0860799999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1926.6270163291756,29.46094126502358,9.493222651061156,9.125094717847706,3730.9580678490893,24.41635821969304,175.7665883935846,745.584820922253,67.33965904748509,101.71622153520052,833.9065247044115,-9642.291446673711,5017.125320980271
outside_lvliang,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9256.599788806756,0.0
outside_lvliang,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9256.599788806758,0.0
outside_lvliang,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9256.599788806758,0.0
outside_lvliang,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9256.599788806758,0.0
